epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/invalid_batch,train/loss,train/retained_min,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/invalid_batch,val/loss,val/retained_min,val/whitening,val_score
179,21059,0.1681251972913742,73.14604949951172,250.64073181152344,0.0,-101.7307357788086,93.991455078125,0.023418158292770386,,,,,,,,,
180,21176,0.16484403610229492,73.31324768066406,246.8675079345703,0.0,-101.56327819824219,95.26495361328125,0.02341950125992298,,,,,,,,,
181,21293,0.16635479032993317,72.26609802246094,261.4051208496094,0.0,-103.23027801513672,93.86325073242188,0.023419097065925598,,,,,,,,,
182,21410,0.16155733168125153,72.45165252685547,275.15728759765625,0.0,-106.7803726196289,93.98290252685547,0.023418378084897995,,,,,,,,,
183,21527,0.16098088026046753,70.8682632446289,296.52813720703125,0.0,-109.54496002197266,94.86325073242188,0.023418094962835312,,,,,,,,,
184,21644,0.16845853626728058,67.68619537353516,345.0989990234375,0.0,-115.11984252929688,95.35042572021484,0.023420751094818115,,,,,,,,,
185,21761,0.15815626084804535,69.68791198730469,320.0627746582031,0.0,-113.43303680419922,95.65811920166016,0.023420266807079315,,,,,,,,,
186,21878,0.1692052036523819,68.80802917480469,347.4757385253906,0.0,-116.6214599609375,95.84615325927734,0.023420417681336403,,,,,,,,,
187,21995,0.1850842833518982,67.05480194091797,345.25469970703125,0.0,-112.39151763916016,95.9059829711914,0.023420069366693497,,,,,,,,,
188,22112,0.188487246632576,65.28710174560547,374.05584716796875,0.0,-115.94850158691406,95.64957427978516,0.023421436548233032,,,,,,,,,
189,22229,,,,,,,,0.4575469195842743,14.570082664489746,1.4438512325286865,53.01036071777344,0.0,1869.9154052734375,3.172800064086914,16.9908504486084,-1869.9154052734375
189,22229,0.18694579601287842,65.86262512207031,368.2710876464844,0.0,-115.56433868408203,95.63247680664062,0.023421162739396095,,,,,,,,,
190,22346,0.18214061856269836,64.0326919555664,396.6395568847656,0.0,-120.02318572998047,95.92308044433594,0.023421918973326683,,,,,,,,,
191,22463,0.18412376940250397,64.46978759765625,394.3126220703125,0.0,-119.7410659790039,96.0,0.023421872407197952,,,,,,,,,
192,22580,0.19994913041591644,65.75984191894531,377.1400146484375,0.0,-115.57093048095703,96.11965942382812,0.023422108963131905,,,,,,,,,
193,22697,0.17287126183509827,65.60294342041016,388.32586669921875,0.0,-121.11717224121094,96.06837463378906,0.02342214807868004,,,,,,,,,
