run_id,dataset,channel,selection,k,factor_index,factor_name,accuracy_mean,accuracy_std,repeats
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,unranked_first,64,4,position_x,0.206,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,unranked_first,64,5,position_y,0.1625,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,64,0,color,1.0,0.0,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,64,1,shape,0.49349999999999994,0.009519716382329894,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,64,2,scale,0.4082,0.012194260945215155,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,64,3,orientation,0.060399999999999995,0.006137996415769565,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,64,4,position_x,0.2149,0.010555804090641321,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,64,5,position_y,0.18980000000000002,0.008504410620378119,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,64,0,color,1.0,0.0,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,64,1,shape,0.4925,0.0007071067811865482,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,64,2,scale,0.40875,0.014495689014324197,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,64,3,orientation,0.056999999999999995,0.004949747468305832,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,64,4,position_x,0.216,0.006363961030678933,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,64,5,position_y,0.18225,0.007424621202458756,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_top,128,0,color,1.0,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_top,128,1,shape,0.5115,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_top,128,2,scale,0.4365,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_top,128,3,orientation,0.0705,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_top,128,4,position_x,0.261,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_top,128,5,position_y,0.227,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_bottom,128,0,color,1.0,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_bottom,128,1,shape,0.5115,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_bottom,128,2,scale,0.4365,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_bottom,128,3,orientation,0.0705,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_bottom,128,4,position_x,0.261,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,eigen_bottom,128,5,position_y,0.227,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,pca_top,128,0,color,1.0,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,pca_top,128,1,shape,0.514,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,pca_top,128,2,scale,0.434,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,pca_top,128,3,orientation,0.069,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,pca_top,128,4,position_x,0.263,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,pca_top,128,5,position_y,0.2305,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,unranked_first,128,0,color,1.0,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,unranked_first,128,1,shape,0.498,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,unranked_first,128,2,scale,0.412,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,unranked_first,128,3,orientation,0.0685,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,unranked_first,128,4,position_x,0.245,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,unranked_first,128,5,position_y,0.1995,0.0,1
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,128,0,color,1.0,0.0,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,128,1,shape,0.5115,0.0,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,128,2,scale,0.4365,0.0,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,128,3,orientation,0.0705,0.0,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,128,4,position_x,0.261,0.0,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random,128,5,position_y,0.227,0.0,5
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,128,0,color,1.0,0.0,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,128,1,shape,0.5115,0.0,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,128,2,scale,0.4365,0.0,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,128,3,orientation,0.0705,0.0,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,128,4,position_x,0.261,0.0,2
20260807-063700_dsprites-spectral-factor-probe-smoke,dsprites,default,random_rotation_first,128,5,position_y,0.227,0.0,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,1,0,floor_hue,0.138,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,1,1,wall_hue,0.195,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,1,2,object_hue,0.1185,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,1,3,scale,0.133,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,1,4,shape,0.265,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,1,5,orientation,0.0785,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,1,0,floor_hue,0.1355,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,1,1,wall_hue,0.1735,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,1,2,object_hue,0.1705,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,1,3,scale,0.144,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,1,4,shape,0.2295,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,1,5,orientation,0.0655,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,1,0,floor_hue,0.1695,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,1,1,wall_hue,0.196,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,1,2,object_hue,0.1495,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,1,3,scale,0.1425,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,1,4,shape,0.2615,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,1,5,orientation,0.079,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,1,0,floor_hue,0.169,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,1,1,wall_hue,0.194,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,1,2,object_hue,0.1425,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,1,3,scale,0.1305,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,1,4,shape,0.266,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,1,5,orientation,0.0715,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,1,0,floor_hue,0.1554,0.020314403756940543,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,1,1,wall_hue,0.1834,0.012759310326189266,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,1,2,object_hue,0.1376,0.01250699804109683,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,1,3,scale,0.1256,0.0036979724174201222,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,1,4,shape,0.24710000000000001,0.006523036102920179,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,1,5,orientation,0.0735,0.005049752469181036,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,1,0,floor_hue,0.16525,0.0010606601717798223,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,1,1,wall_hue,0.18625,0.003889087296526015,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,1,2,object_hue,0.13775,0.0017677669529663704,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,1,3,scale,0.12725,0.005303300858899111,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,1,4,shape,0.258,0.014849242404917511,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,1,5,orientation,0.07075000000000001,0.0024748737341529084,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,2,0,floor_hue,0.209,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,2,1,wall_hue,0.2775,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,2,2,object_hue,0.1835,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,2,3,scale,0.1245,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,2,4,shape,0.254,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,2,5,orientation,0.074,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,2,0,floor_hue,0.2015,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,2,1,wall_hue,0.3,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,2,2,object_hue,0.192,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,2,3,scale,0.132,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,2,4,shape,0.25,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,2,5,orientation,0.0745,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,2,0,floor_hue,0.226,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,2,1,wall_hue,0.338,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,2,2,object_hue,0.1895,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,2,3,scale,0.1435,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,2,4,shape,0.2475,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,2,5,orientation,0.0765,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,2,0,floor_hue,0.242,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,2,1,wall_hue,0.342,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,2,2,object_hue,0.1905,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,2,3,scale,0.1205,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,2,4,shape,0.255,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,2,5,orientation,0.0725,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,2,0,floor_hue,0.2223,0.0193603977231874,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,2,1,wall_hue,0.29159999999999997,0.06092146583922615,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,2,2,object_hue,0.18,0.014802871343087463,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,2,3,scale,0.1274,0.006608706378709837,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,2,4,shape,0.25389999999999996,0.01659216682654799,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,2,5,orientation,0.0787,0.007758865896508327,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,2,0,floor_hue,0.21175,0.05338656197958434,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,2,1,wall_hue,0.27049999999999996,0.020506096654409858,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,2,2,object_hue,0.1785,0.0021213203435596446,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,2,3,scale,0.1355,0.014849242404917492,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,2,4,shape,0.25525,0.013788582233137689,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,2,5,orientation,0.07975,0.0031819805153394665,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,4,0,floor_hue,0.293,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,4,1,wall_hue,0.4955,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,4,2,object_hue,0.2535,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,4,3,scale,0.1195,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,4,4,shape,0.27,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,4,5,orientation,0.064,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,4,0,floor_hue,0.2585,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,4,1,wall_hue,0.499,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,4,2,object_hue,0.2415,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,4,3,scale,0.14,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,4,4,shape,0.266,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,4,5,orientation,0.082,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,4,0,floor_hue,0.294,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,4,1,wall_hue,0.503,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,4,2,object_hue,0.211,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,4,3,scale,0.1435,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,4,4,shape,0.2585,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,4,5,orientation,0.0725,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,4,0,floor_hue,0.3215,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,4,1,wall_hue,0.5495,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,4,2,object_hue,0.2175,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,4,3,scale,0.1235,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,4,4,shape,0.2665,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,4,5,orientation,0.069,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,4,0,floor_hue,0.325,0.03026342677226094,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,4,1,wall_hue,0.4689,0.07198645705964421,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,4,2,object_hue,0.2226,0.018998026213267523,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,4,3,scale,0.1427,0.012652074928643127,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,4,4,shape,0.2606,0.013983919336151805,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,4,5,orientation,0.0783,0.007479973261984297,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,4,0,floor_hue,0.29925,0.021566756826189717,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,4,1,wall_hue,0.501,0.002121320343559605,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,4,2,object_hue,0.221,0.006363961030678933,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,4,3,scale,0.13974999999999999,0.006717514421272188,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,4,4,shape,0.26575000000000004,0.014495689014324237,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,4,5,orientation,0.07425,0.0024748737341529184,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,8,0,floor_hue,0.396,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,8,1,wall_hue,0.7665,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,8,2,object_hue,0.2475,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,8,3,scale,0.1475,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,8,4,shape,0.2625,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,8,5,orientation,0.0765,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,8,0,floor_hue,0.361,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,8,1,wall_hue,0.7405,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,8,2,object_hue,0.274,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,8,3,scale,0.156,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,8,4,shape,0.299,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,8,5,orientation,0.101,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,8,0,floor_hue,0.3005,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,8,1,wall_hue,0.7195,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,8,2,object_hue,0.23,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,8,3,scale,0.1505,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,8,4,shape,0.2535,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,8,5,orientation,0.086,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,8,0,floor_hue,0.4145,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,8,1,wall_hue,0.7285,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,8,2,object_hue,0.2545,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,8,3,scale,0.1295,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,8,4,shape,0.2575,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,8,5,orientation,0.0845,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,8,0,floor_hue,0.45899999999999996,0.06237287070513913,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,8,1,wall_hue,0.7158,0.044789228615817904,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,8,2,object_hue,0.2779,0.01874299869284527,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,8,3,scale,0.1518,0.004590751572455216,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,8,4,shape,0.27830000000000005,0.004251470333896248,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,8,5,orientation,0.0875,0.005385164807134503,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,8,0,floor_hue,0.454,0.00777817459305203,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,8,1,wall_hue,0.7025,0.05161879502661794,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,8,2,object_hue,0.2695,0.008485281374238578,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,8,3,scale,0.136,0.009192388155425106,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,8,4,shape,0.2775,0.0028284271247461927,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,8,5,orientation,0.08675,0.0010606601717798223,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,16,0,floor_hue,0.851,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,16,1,wall_hue,0.905,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,16,2,object_hue,0.28,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,16,3,scale,0.149,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,16,4,shape,0.287,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_top,16,5,orientation,0.098,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,16,0,floor_hue,0.5595,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,16,1,wall_hue,0.8685,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,16,2,object_hue,0.36,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,16,3,scale,0.174,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,16,4,shape,0.3155,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,eigen_bottom,16,5,orientation,0.1015,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,16,0,floor_hue,0.8805,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,16,1,wall_hue,0.9235,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,16,2,object_hue,0.266,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,16,3,scale,0.1685,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,16,4,shape,0.2885,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,pca_top,16,5,orientation,0.106,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,16,0,floor_hue,0.8155,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,16,1,wall_hue,0.8785,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,16,2,object_hue,0.304,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,16,3,scale,0.1595,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,16,4,shape,0.301,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,unranked_first,16,5,orientation,0.118,0.0,1
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,16,0,floor_hue,0.7045999999999999,0.04074677901380672,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,16,1,wall_hue,0.8800000000000001,0.012449899597988706,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,16,2,object_hue,0.33530000000000004,0.021297300298394627,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,16,3,scale,0.16040000000000001,0.010939606939922478,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,16,4,shape,0.2994,0.006646427611882949,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random,16,5,orientation,0.1101,0.008947066558375431,5
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,16,0,floor_hue,0.6539999999999999,0.02616295090390228,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,16,1,wall_hue,0.8585,0.004949747468305837,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,16,2,object_hue,0.354,0.032526911934581175,2
20260807-063701_shapes3d-spectral-factor-probe-smoke,shapes3d,default,random_rotation_first,16,3,scale,0.13374999999999998,0.012374368670764573,2
