epoch,step,train/cross_trace_sum,train/loss,val/closure_defect_frobenius,val/cross_trace_sum,val/loss,val_score
172,20240,287.6331787109375,-287.6331787109375,,,,
173,20357,287.66851806640625,-287.66851806640625,,,,
174,20474,288.0287170410156,-288.0287170410156,,,,
175,20591,288.15264892578125,-288.15264892578125,,,,
176,20708,288.7190856933594,-288.7190856933594,,,,
177,20825,288.27203369140625,-288.27203369140625,,,,
178,20942,288.1736755371094,-288.1736755371094,,,,
179,21059,,,3.9641528129577637,277.68988037109375,-277.68988037109375,277.68988037109375
179,21059,288.352783203125,-288.352783203125,,,,
180,21176,288.2859191894531,-288.2859191894531,,,,
181,21293,288.4315185546875,-288.4315185546875,,,,
182,21410,288.5166015625,-288.5166015625,,,,
183,21527,288.4662780761719,-288.4662780761719,,,,
184,21644,288.49755859375,-288.49755859375,,,,
185,21761,288.55810546875,-288.55810546875,,,,
186,21878,288.4942932128906,-288.4942932128906,,,,
187,21995,288.6707763671875,-288.6707763671875,,,,
188,22112,288.8072204589844,-288.8072204589844,,,,
189,22229,,,3.9582698345184326,277.860107421875,-277.860107421875,277.860107421875
189,22229,288.73602294921875,-288.73602294921875,,,,
190,22346,288.5908203125,-288.5908203125,,,,
191,22463,289.2003479003906,-289.2003479003906,,,,
192,22580,288.4523620605469,-288.4523620605469,,,,
193,22697,288.8834228515625,-288.8834228515625,,,,
194,22814,288.749267578125,-288.749267578125,,,,
195,22931,288.7046203613281,-288.7046203613281,,,,
196,23048,288.9200134277344,-288.9200134277344,,,,
197,23165,289.3351135253906,-289.3351135253906,,,,
198,23282,288.4452819824219,-288.4452819824219,,,,
199,23399,,,3.96335506439209,277.9062194824219,-277.9062194824219,277.9062194824219
199,23399,289.0526428222656,-289.0526428222656,,,,
