centered,dataset,dimension,effective_rank,largest_eigenvalue,minimum_variance,nonfinite,objective,precision,rf_condition,rg_condition,ridge,ridge_rule,run_id,samples,score,seed,spectrum_mae,spectrum_relative_error,state,whitening
False,finite,11,12,0.9980031847953796,0.060546875,0,logdet,fp32,1.441176414489746,1.7419354915618896,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.239372253417969,20317009,0.11017768830060959,0.5011034607887268,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980035424232483,0.048828125,0,logdet,fp32,2.1600000858306885,1.7999999523162842,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.907416343688965,20317010,0.09361725300550461,0.33493947982788086,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980033040046692,0.056640625,0,logdet,fp32,1.862069010734558,1.4444444179534912,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.06403636932373,20317011,0.10430126637220383,0.44323891401290894,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030655860901,0.064453125,0,logdet,fp32,1.545454502105713,1.485714316368103,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.589845657348633,20317012,0.12155396491289139,0.5892080068588257,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980031847953796,0.0546875,0,logdet,fp32,1.8064515590667725,1.8928571939468384,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.163019180297852,20317013,0.10113417357206345,0.3877764642238617,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980029463768005,0.060546875,0,logdet,fp32,1.514285683631897,1.8709677457809448,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.020676612854004,20317014,0.09534918516874313,0.3765551745891571,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030655860901,0.068359375,0,logdet,fp32,1.399999976158142,1.6571428775787354,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.968008995056152,20317015,0.09876563400030136,0.48737093806266785,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980029463768005,0.072265625,0,logdet,fp32,1.1794872283935547,1.3513513803482056,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.389090538024902,20317016,0.07543308287858963,0.29976266622543335,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980031847953796,0.064453125,0,logdet,fp32,1.5,1.5151515007019043,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.75893497467041,20317017,0.1256781965494156,0.5924572944641113,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980029463768005,0.060546875,0,logdet,fp32,1.774193525314331,1.2820513248443604,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.660486221313477,20317018,0.12830562889575958,0.5962607264518738,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980034232139587,0.052734375,0,logdet,fp32,2.0740740299224854,2.1111111640930176,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.430490493774414,20317019,0.0784372016787529,0.3267461955547333,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926764449777953,0.052734375,0,logdet,fp64,1.8888888888888888,1.71875,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.835664906480575,20318000,0.10219869033337226,0.4875656637005262,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926767537512458,0.056640625,0,logdet,fp64,1.8620689655172413,1.4285714285714286,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.875074438359821,20318001,0.10261402816117558,0.38934189575487577,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926756020493575,0.068359375,0,logdet,fp64,1.5142857142857142,1.542857142857143,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.85733687020342,20318002,0.1159744630958106,0.639841399838534,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926769003026843,0.060546875,0,logdet,fp64,1.8387096774193548,1.5,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.387947242475853,20318003,0.12377989256686717,0.5501871952413935,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926768239572702,0.0546875,0,logdet,fp64,1.7419354838709677,1.9285714285714286,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.376297596118315,20318004,0.08659725014853564,0.3476212734155475,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926777185179149,0.060546875,0,logdet,fp64,1.7058823529411764,1.7096774193548387,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.099220910450292,20318005,0.11812529423774719,0.5937996589671349,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926756114085277,0.06640625,0,logdet,fp64,1.5714285714285714,1.4411764705882353,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.676352670318614,20318006,0.09716278004430313,0.41149860493553586,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926776749620912,0.0625,0,logdet,fp64,1.7058823529411764,1.71875,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.233416969366647,20318007,0.08041956432680296,0.29450456378891837,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926762601441431,0.060546875,0,logdet,fp64,1.6774193548387097,1.5625,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.71439757098878,20318008,0.095874210083841,0.38001231793751633,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926774815398444,0.060546875,0,logdet,fp64,1.8064516129032258,2.032258064516129,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.010095825271454,20318009,0.08037934032379052,0.3521266819708322,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926761849672842,0.0546875,0,logdet,fp64,1.8571428571428572,1.8064516129032258,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.842849710025803,20318010,0.10516935882322023,0.47687461945608495,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926758943304721,0.05859375,0,logdet,fp64,1.7333333333333334,1.457142857142857,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.980505625296393,20318011,0.11102869393762367,0.540441610886134,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926784214025285,0.0546875,0,logdet,fp64,1.903225806451613,2.25,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.377925489210941,20318012,0.08847436902213414,0.41651021741449834,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926762261457318,0.060546875,0,logdet,fp64,1.4848484848484849,1.6774193548387097,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.971945736858201,20318013,0.1018515287964855,0.3823396229201025,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926768212885645,0.060546875,0,logdet,fp64,1.7741935483870968,1.7741935483870968,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.595719359440976,20318014,0.09438941177517299,0.431563983869296,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926775966818965,0.056640625,0,logdet,fp64,1.696969696969697,1.896551724137931,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.539457179963312,20318015,0.08870404832317758,0.33458159094104417,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926759323219732,0.0625,0,logdet,fp64,1.75,1.5277777777777777,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.641561354251598,20318016,0.10228937692230061,0.5150169887787786,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926768947073782,0.064453125,0,logdet,fp64,1.7878787878787878,1.588235294117647,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.912843059320668,20318017,0.1078280289503589,0.5255268511062127,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926757157219656,0.064453125,0,logdet,fp64,1.6363636363636365,1.263157894736842,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.867453984014055,20318018,0.10336802855589666,0.41769586936281017,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9926770800072998,0.052734375,0,logdet,fp64,2.037037037037037,1.71875,0.0036828478186799346,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,10.209692435100022,20318019,0.07611131084635757,0.26542203015040006,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030548400902,0.0625,0,logdet,fp64,1.5625,1.4166666666666667,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.697339174040621,20319000,0.12147120653697399,0.46845773137759733,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980032044075334,0.05859375,0,logdet,fp64,1.84375,1.8333333333333333,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.521874505199133,20319001,0.11885191107254375,0.5660016075510318,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030505970111,0.060546875,0,logdet,fp64,1.5806451612903225,1.457142857142857,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.431531748311112,20319002,0.07950355374712856,0.31220481982268344,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030350987463,0.068359375,0,logdet,fp64,1.4054054054054055,1.4,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.019889508719807,20319003,0.09983116456692392,0.4407407689371185,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980031971982455,0.0625,0,logdet,fp64,1.71875,1.588235294117647,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.870993414143852,20319004,0.09219642557276418,0.36320070254400727,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030440767641,0.068359375,0,logdet,fp64,1.3428571428571427,1.4444444444444444,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.405632949491403,20319005,0.11191494101757295,0.4996584822174702,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980032525175276,0.05078125,0,logdet,fp64,2.0,1.967741935483871,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.684370140998032,20319006,0.08890822800202053,0.4468963452434043,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030604990168,0.064453125,0,logdet,fp64,1.4857142857142858,1.8181818181818181,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.06459628097248,20319007,0.09601394953064545,0.37814656148271086,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030650535661,0.060546875,0,logdet,fp64,1.59375,1.6774193548387097,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.149635452118735,20319008,0.11236105560484252,0.569877988943925,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030547862042,0.068359375,0,logdet,fp64,1.5714285714285714,1.4857142857142858,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.903741901855003,20319009,0.09207824620457063,0.38849243376996,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030975315323,0.056640625,0,logdet,fp64,1.7586206896551724,1.6875,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.850038436197423,20319010,0.10332847209904736,0.5729477569324334,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030860741623,0.05859375,0,logdet,fp64,1.8333333333333333,1.4285714285714286,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.703201845843534,20319011,0.13297169341433987,0.6559119817153825,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980032971051512,0.044921875,0,logdet,fp64,2.652173913043478,1.8275862068965518,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.21529594510129,20319012,0.09906141963833771,0.3638854305829529,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030476032631,0.06640625,0,logdet,fp64,1.4857142857142858,1.411764705882353,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.970228445970626,20319013,0.1456923509357086,0.830379674641265,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030449990989,0.068359375,0,logdet,fp64,1.4473684210526316,1.457142857142857,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.391849084668856,20319014,0.10887696409637443,0.4170520384664613,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030608342797,0.064453125,0,logdet,fp64,1.606060606060606,1.4054054054054055,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.214244580606861,20319015,0.10763964586623556,0.4625348190902388,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980032394799931,0.046875,0,logdet,fp64,1.8064516129032258,2.3333333333333335,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.424124782942275,20319016,0.08066979407395146,0.37098476654644963,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980031116659799,0.056640625,0,logdet,fp64,2.1379310344827585,1.5454545454545454,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.329061250661193,20319017,0.07741018912515454,0.2956165803604269,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980031189503075,0.05859375,0,logdet,fp64,1.8,1.6111111111111112,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,11.662492265628925,20319018,0.09456454694354594,0.4094934370709619,SUCCEEDED,dual_posthoc
False,finite,11,12,0.9980030660509115,0.0625,0,logdet,fp64,1.457142857142857,1.59375,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,12.446954778604326,20319019,0.12037561185655532,0.6418282574513721,SUCCEEDED,dual_posthoc
True,finite,11,11,0.8062570095062256,0.056880950927734375,0,logdet,fp32,1.821959376335144,1.391465663909912,0.003369317522364812,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,6.500049114227295,20320000,0.04355589300394058,0.24384333193302155,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7645747661590576,0.06536865234375,0,logdet,fp32,1.408305287361145,1.3164724111557007,0.003372900004488238,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.459344387054443,20320001,0.02275071106851101,0.17116786539554596,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7421134114265442,0.0619964599609375,0,logdet,fp32,1.4452383518218994,1.5539319515228271,0.003370343205435995,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,6.3760271072387695,20320002,0.05714702606201172,0.4054168462753296,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7680041193962097,0.056880950927734375,0,logdet,fp32,1.6982864141464233,1.3316670656204224,0.0033701463006281084,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.468445777893066,20320003,0.01838117279112339,0.151483952999115,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7504393458366394,0.049953460693359375,0,logdet,fp32,1.9154179096221924,1.586178183555603,0.0033685727085262834,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.597416400909424,20320004,0.026199502870440483,0.18577814102172852,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7514081001281738,0.0551605224609375,0,logdet,fp32,1.7040669918060303,1.4201953411102295,0.0033706658922449066,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.799530982971191,20320005,0.026516329497098923,0.14652752876281738,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7814210057258606,0.06368637084960938,0,logdet,fp32,1.49639093875885,1.4174319505691528,0.003372450218589286,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.996363639831543,20320006,0.02998468093574047,0.15314073860645294,SUCCEEDED,dual_posthoc
True,finite,11,11,0.8300673365592957,0.05169677734375,0,logdet,fp32,1.679220199584961,1.7506906986236572,0.0033698374432538643,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,6.323531627655029,20320007,0.03175725042819977,0.13536474108695984,SUCCEEDED,dual_posthoc
True,finite,11,11,0.784942090511322,0.060298919677734375,0,logdet,fp32,1.5178693532943726,1.5281442403793335,0.0033720007619625876,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.614322662353516,20320008,0.03218773752450943,0.16746650636196136,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7871139049530029,0.060298919677734375,0,logdet,fp32,1.6096408367156982,1.591262698173523,0.0033675470254551005,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.48788595199585,20320009,0.027921877801418304,0.19686239957809448,SUCCEEDED,dual_posthoc
True,finite,11,11,0.754786491394043,0.0551605224609375,0,logdet,fp32,1.8651037216186523,1.6124351024627686,0.003367996811354053,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.569904804229736,20320010,0.026996206492185593,0.16619867086410522,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7469056248664856,0.056880950927734375,0,logdet,fp32,1.7724764347076416,1.8975907564163208,0.003364905932705836,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.360345363616943,20320011,0.022671351209282875,0.11513244360685349,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7984647154808044,0.060298919677734375,0,logdet,fp32,1.6684609651565552,1.3875982761383057,0.0033698371139816103,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,6.253111362457275,20320012,0.03301917761564255,0.1605197787284851,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7823479175567627,0.05859375,0,logdet,fp32,1.5771331787109375,1.6840792894363403,0.0033696826852944884,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.640282154083252,20320013,0.03015958145260811,0.18926295638084412,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7776164412498474,0.060298919677734375,0,logdet,fp32,1.4745099544525146,1.3424447774887085,0.0033732368500040714,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,6.04070520401001,20320014,0.02630520984530449,0.14838291704654694,SUCCEEDED,dual_posthoc
True,finite,11,11,0.747555136680603,0.05859375,0,logdet,fp32,1.6140321493148804,1.5417931079864502,0.0033706237453963958,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.816581726074219,20320015,0.024173444136977196,0.14776645600795746,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7142594456672668,0.0551605224609375,0,logdet,fp32,1.7672826051712036,1.3706711530685425,0.00337023059432513,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.28073787689209,20320016,0.024270962923765182,0.15341712534427643,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7924019694328308,0.049953460693359375,0,logdet,fp32,1.8082400560379028,2.0947396755218506,0.0033654396830295557,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.764110088348389,20320017,0.0375017412006855,0.26394250988960266,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7550811767578125,0.05169677734375,0,logdet,fp32,1.8281081914901733,1.327669620513916,0.0033705536104062955,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.495738983154297,20320018,0.026596562936902046,0.22009596228599548,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7740036249160767,0.06368637084960938,0,logdet,fp32,1.450974464416504,1.4535796642303467,0.003371677416609168,adaptive,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,5.445130825042725,20320019,0.028801174834370613,0.16587357223033905,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7851262092590332,0.06368637084960938,0,trace,fp32,1.261644959449768,1.4201551675796509,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.8439064025878906,20321000,0.025125378742814064,0.10407581180334091,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7842726111412048,0.056880950927734375,0,trace,fp32,1.5841131210327148,1.6030073165893555,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.933772325515747,20321001,0.03121599741280079,0.1623663306236267,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7605031728744507,0.044677734375,0,trace,fp32,2.239922285079956,2.1137189865112305,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.7038352489471436,20321002,0.023255635052919388,0.21317948400974274,SUCCEEDED,dual_posthoc
True,finite,11,11,0.766869068145752,0.0551605224609375,0,trace,fp32,1.5674937963485718,1.8507105112075806,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.9811577796936035,20321003,0.03181016817688942,0.16732466220855713,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7327326536178589,0.05859375,0,trace,fp32,1.5932823419570923,1.7316582202911377,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.703995943069458,20321004,0.016732484102249146,0.09717568755149841,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7999700307846069,0.05859375,0,trace,fp32,1.5639746189117432,1.4299429655075073,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.8919312953948975,20321005,0.030886227265000343,0.21000227332115173,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7601743936538696,0.06536865234375,0,trace,fp32,1.4539786577224731,1.3892490863800049,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.69173264503479,20321006,0.025674426928162575,0.11533184349536896,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7359509468078613,0.053432464599609375,0,trace,fp32,1.6141905784606934,1.708274483680725,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.627265453338623,20321007,0.03631846606731415,0.25766465067863464,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7782296538352966,0.056880950927734375,0,trace,fp32,1.864499807357788,1.7360681295394897,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.7356247901916504,20321008,0.022237909957766533,0.13163608312606812,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7873539924621582,0.056880950927734375,0,trace,fp32,1.4393787384033203,1.7903653383255005,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.715203046798706,20321009,0.028863435611128807,0.12758192420005798,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7623968124389648,0.053432464599609375,0,trace,fp32,1.8497087955474854,1.8865985870361328,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.7597622871398926,20321010,0.02993987873196602,0.21054917573928833,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7538613080978394,0.0619964599609375,0,trace,fp32,1.4415141344070435,1.4164754152297974,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.553971767425537,20321011,0.026361586526036263,0.22677989304065704,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7873833775520325,0.0551605224609375,0,trace,fp32,1.6393018960952759,1.75762939453125,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.5974748134613037,20321012,0.027440382167696953,0.1619454175233841,SUCCEEDED,dual_posthoc
True,finite,11,11,0.802385151386261,0.06368637084960938,0,trace,fp32,1.5698869228363037,1.4304672479629517,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.519376277923584,20321013,0.03141840547323227,0.1663113683462143,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7775178551673889,0.049953460693359375,0,trace,fp32,1.75973641872406,1.4000003337860107,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.90006422996521,20321014,0.02897888422012329,0.13157887756824493,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7130545377731323,0.05169677734375,0,trace,fp32,1.7653275728225708,1.7219899892807007,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.4962356090545654,20321015,0.038864538073539734,0.2565268278121948,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7426337003707886,0.0482025146484375,0,trace,fp32,1.6827503442764282,1.9703795909881592,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.8240201473236084,20321016,0.021857718005776405,0.16604799032211304,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7356041669845581,0.060298919677734375,0,trace,fp32,1.6220706701278687,1.6378487348556519,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.693490743637085,20321017,0.029413504526019096,0.19115804135799408,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7709469199180603,0.05859375,0,trace,fp32,1.454528570175171,1.6567445993423462,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.555312395095825,20321018,0.0300416462123394,0.17662988603115082,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7488601207733154,0.0619964599609375,0,trace,fp32,1.463632345199585,1.3916524648666382,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.508884906768799,20321019,0.02163492515683174,0.14179539680480957,SUCCEEDED,dual_posthoc
True,finite,11,11,0.7720328977949489,0.0619964599609375,0,trace,fp64,1.384018230966452,1.5825636799062517,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.7419612067193126,20322000,0.027950789022428382,0.1871195697687578,SUCCEEDED,dual
True,finite,11,11,0.7779458750170211,0.05859375,0,trace,fp64,1.5421292772396,1.7607407378851916,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.9638934241977832,20322001,0.03418690462280183,0.1975370052779277,SUCCEEDED,dual
True,finite,11,11,0.7275316523638887,0.0551605224609375,0,trace,fp64,1.7399847212595643,1.6017654493808962,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.628357052587087,20322002,0.030178260653996414,0.17122458515736944,SUCCEEDED,dual
True,finite,11,11,0.7809548537962986,0.056880950927734375,0,trace,fp64,1.5914755012177508,1.6747411252326818,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,4.214275964172663,20322003,0.047661451288423896,0.25610849399216573,SUCCEEDED,dual
True,finite,11,11,0.8166996938594705,0.0551605224609375,0,trace,fp64,1.8013259780197926,1.4114272683516729,0.001,fixed,20260809-020528_postfix-e3-gaussian-finite-estimator-controls-20rep,512,3.7551589919735866,20322004,0.030927068241203393,0.1858172222728652,SUCCEEDED,dual
