run_id,dataset,channel,factor_index,factor_name,top_auc,full_top_accuracy,min_k_95pct_top,mean_top_minus_random,mean_top_minus_eigen_bottom,mean_top_minus_pca_top,mean_top_minus_unranked_first,mean_top_minus_random_rotation_first
20260809-074427_postfix-e7-smallnorb-rotation-seed1-probe,smallnorb,default,1,instance,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
20260809-074427_postfix-e7-smallnorb-rotation-seed1-probe,smallnorb,default,2,elevation,0.2848720472440945,0.3385,128,-0.00023750000000001027,-0.0020625,-0.007249999999999998,-0.0026875000000000024,-0.007250000000000008
20260809-074427_postfix-e7-smallnorb-rotation-seed1-probe,smallnorb,default,3,azimuth,0.0871751968503937,0.0945,32,-0.004175000000000001,-0.0073125,-0.007875,-0.0019375,-0.00409375
20260809-074427_postfix-e7-smallnorb-rotation-seed1-probe,smallnorb,default,4,lighting,0.8652696850393701,0.896,32,0.006275000000000017,0.014687500000000006,-0.04437499999999997,0.0075625,0.004218750000000021
20260809-074928_postfix-e7-smallnorb-blur-seed1-probe,smallnorb,default,0,category,0.43749409448818893,0.533,128,-0.007487500000000015,-0.002187500000000009,-0.02393749999999999,0.0078124999999999965,-0.006500000000000023
20260809-074928_postfix-e7-smallnorb-blur-seed1-probe,smallnorb,default,1,instance,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
20260809-074928_postfix-e7-smallnorb-blur-seed1-probe,smallnorb,default,2,elevation,0.2726515748031496,0.3115,128,-0.0015874999999999952,0.012187500000000002,-0.006312500000000002,-0.0047499999999999955,0.002375000000000002
20260809-074928_postfix-e7-smallnorb-blur-seed1-probe,smallnorb,default,3,azimuth,0.09402165354330709,0.1065,128,-0.0004874999999999992,-0.001187500000000001,-0.0003750000000000012,-0.0003125000000000003,-0.0019062499999999982
20260809-074928_postfix-e7-smallnorb-blur-seed1-probe,smallnorb,default,4,lighting,0.8541240157480314,0.885,32,0.011900000000000042,0.00043750000000000733,-0.030374999999999965,-0.003437499999999996,0.0022812500000000055
20260809-074928_postfix-e7-smallnorb-grayscale-seed1-probe,smallnorb,default,0,category,0.5071751968503937,0.61,128,0.011700000000000006,0.001062500000000001,-0.011375,0.014687499999999992,0.012843750000000008
20260809-074928_postfix-e7-smallnorb-grayscale-seed1-probe,smallnorb,default,1,instance,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
20260809-074928_postfix-e7-smallnorb-grayscale-seed1-probe,smallnorb,default,2,elevation,0.28144094488188975,0.326,128,0.008874999999999997,0.014437500000000008,0.0061250000000000054,-0.0028749999999999956,0.010906250000000013
20260809-074928_postfix-e7-smallnorb-grayscale-seed1-probe,smallnorb,default,3,azimuth,0.10345275590551181,0.1115,64,0.0048375000000000015,0.0066250000000000015,-0.0007499999999999981,0.0084375,0.004781249999999999
20260809-074928_postfix-e7-smallnorb-grayscale-seed1-probe,smallnorb,default,4,lighting,0.8533917322834645,0.8865,32,0.006874999999999999,0.024499999999999994,-0.03225,0.014687499999999985,0.02578125
20260809-075429_postfix-e7-mpi3d_toy-default-seed1-probe,mpi3d_toy,default,0,object_color,0.6497551181102362,0.8082,128,0.01866224999999999,0.024474999999999986,-0.059149999999999994,-0.00785,0.021368750000000006
20260809-075429_postfix-e7-mpi3d_toy-default-seed1-probe,mpi3d_toy,default,1,object_shape,0.24295590551181098,0.2686,128,-0.00043475000000000805,0.005574999999999997,-0.010825000000000001,-0.006875000000000006,-0.0015675000000000064
20260809-075429_postfix-e7-mpi3d_toy-default-seed1-probe,mpi3d_toy,default,2,object_size,0.6862330708661417,0.7158,64,0.02149675000000001,0.02742500000000002,-0.02485000000000001,0.0020499999999999963,0.022842500000000016
20260809-075429_postfix-e7-mpi3d_toy-default-seed1-probe,mpi3d_toy,default,3,camera_height,0.9817307086614173,1.0,16,0.001321249999999989,-0.0035750000000000087,-0.09617500000000001,-0.008125,0.005282499999999989
20260809-075429_postfix-e7-mpi3d_toy-default-seed1-probe,mpi3d_toy,default,4,background_color,0.8923543307086613,0.9892,64,0.002280750000000005,0.008775000000000012,-0.08074999999999999,0.04949999999999999,0.00534125000000004
20260809-075429_postfix-e7-mpi3d_toy-default-seed1-probe,mpi3d_toy,default,5,horizontal,0.1062496062992126,0.1496,128,0.002578999999999999,0.005899999999999997,-0.005599999999999999,-0.0011750000000000007,0.0031037499999999997
20260809-075429_postfix-e7-mpi3d_toy-default-seed1-probe,mpi3d_toy,default,6,vertical,0.19745984251968507,0.3482,128,-0.0019027500000000004,-0.003924999999999999,-0.004549999999999993,-0.004549999999999997,-0.00240875
20260809-075429_postfix-e7-smallnorb-noise-seed1-probe,smallnorb,default,0,category,0.4883602362204725,0.5795,128,0.00016249999999998557,0.012937500000000011,-0.017937500000000016,0.01075,0.001156250000000008
20260809-075429_postfix-e7-smallnorb-noise-seed1-probe,smallnorb,default,1,instance,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
20260809-075429_postfix-e7-smallnorb-noise-seed1-probe,smallnorb,default,2,elevation,0.27571062992125983,0.3225,128,0.0039875,-0.002687500000000004,-0.008624999999999999,0.0025000000000000005,0.006406250000000009
20260809-075429_postfix-e7-smallnorb-noise-seed1-probe,smallnorb,default,3,azimuth,0.09726968503937007,0.1025,64,0.0003499999999999996,-0.0008125000000000007,0.000812499999999999,0.003499999999999998,-6.250000000000439e-05
20260809-075429_postfix-e7-smallnorb-noise-seed1-probe,smallnorb,default,4,lighting,0.8804901574803149,0.92,32,-0.021787500000000008,-0.024937499999999994,-0.058875000000000004,-0.032625,-0.026624999999999996
20260809-075930_postfix-e7-mpi3d_toy-default-seed2-probe,mpi3d_toy,default,0,object_color,0.5725511811023621,0.7498,128,0.002911499999999987,0.0041750000000000086,-0.059125000000000004,-0.023225,0.004927500000000012
20260809-075930_postfix-e7-mpi3d_toy-default-seed2-probe,mpi3d_toy,default,1,object_shape,0.2412244094488189,0.2722,128,0.001454999999999998,0.007349999999999995,-0.014599999999999995,-0.004474999999999993,0.0010637500000000057
20260809-075930_postfix-e7-mpi3d_toy-default-seed2-probe,mpi3d_toy,default,2,object_size,0.6756803149606299,0.7148,64,0.012754749999999995,0.023099999999999996,-0.029374999999999984,-0.006749999999999992,0.01424874999999999
20260809-075930_postfix-e7-mpi3d_toy-default-seed2-probe,mpi3d_toy,default,3,camera_height,0.9796606299212598,1.0,16,0.017703750000000018,0.005375000000000026,-0.09712499999999999,-0.01355,0.017368750000000002
20260809-075930_postfix-e7-mpi3d_toy-default-seed2-probe,mpi3d_toy,default,4,background_color,0.9239165354330708,0.996,64,-0.0016780000000000267,-0.009150000000000012,-0.08654999999999999,-0.025525000000000013,-0.001498750000000007
20260809-075930_postfix-e7-mpi3d_toy-default-seed2-probe,mpi3d_toy,default,5,horizontal,0.10535905511811024,0.1474,128,-0.0006777500000000004,0.000925,-0.007550000000000001,-0.0053,0.00012000000000000118
20260809-075930_postfix-e7-mpi3d_toy-default-seed2-probe,mpi3d_toy,default,6,vertical,0.20123779527559058,0.3466,128,0.00037449999999999983,0.004049999999999998,0.00032499999999999847,-0.0037249999999999965,0.00011250000000000019
20260809-075930_postfix-e7-mpi3d_toy-default-seed3-probe,mpi3d_toy,default,0,object_color,0.6711913385826771,0.7952,128,0.04741300000000002,0.04512500000000002,-0.02812499999999999,0.019925000000000002,0.049208749999999996
20260809-075930_postfix-e7-mpi3d_toy-default-seed3-probe,mpi3d_toy,default,1,object_shape,0.25047007874015753,0.2674,64,0.009366749999999997,0.0034749999999999955,-0.0034250000000000044,0.0061749999999999965,0.008154999999999999
20260809-075930_postfix-e7-mpi3d_toy-default-seed3-probe,mpi3d_toy,default,2,object_size,0.6959031496062992,0.7248,64,0.030348250000000007,0.01725,-2.4999999999997247e-05,0.026825,0.030011250000000003
20260809-075930_postfix-e7-mpi3d_toy-default-seed3-probe,mpi3d_toy,default,3,camera_height,0.9650299212598425,0.9998,16,-0.004004500000000001,-0.0010000000000000078,-0.08905,0.01707499999999998,0.003919999999999979
20260809-075930_postfix-e7-mpi3d_toy-default-seed3-probe,mpi3d_toy,default,4,background_color,0.9014590551181102,0.9916,64,-0.02087874999999998,-0.007449999999999998,-0.097725,-0.0005000000000000143,-0.021352500000000003
20260809-075930_postfix-e7-mpi3d_toy-default-seed3-probe,mpi3d_toy,default,5,horizontal,0.0991023622047244,0.142,128,0.000742500000000001,0.0012249999999999995,-0.0048000000000000004,-0.0018000000000000043,0.0005212499999999978
20260809-075930_postfix-e7-mpi3d_toy-default-seed3-probe,mpi3d_toy,default,6,vertical,0.19384409448818898,0.3512,128,-0.0015920000000000066,-0.002675000000000001,-0.004774999999999996,-0.0057500000000000025,-0.0025137500000000012
20260809-080431_postfix-e7-mpi3d_toy-crop-seed1-probe,mpi3d_toy,default,0,object_color,0.6841594488188977,0.81,128,0.023274999999999983,0.053625000000000006,-0.060374999999999984,-0.015562499999999996,0.0125
20260809-080431_postfix-e7-mpi3d_toy-crop-seed1-probe,mpi3d_toy,default,1,object_shape,0.22356299212598424,0.2395,64,0.0008874999999999925,0.0012499999999999942,-0.016687500000000004,-0.011312500000000003,-0.006499999999999999
20260809-080431_postfix-e7-mpi3d_toy-crop-seed1-probe,mpi3d_toy,default,2,object_size,0.6667736220472441,0.699,64,0.009087500000000012,0.0081875,-0.029562500000000005,-0.0245625,-0.00028125000000001066
20260809-080431_postfix-e7-mpi3d_toy-crop-seed1-probe,mpi3d_toy,default,3,camera_height,0.9698385826771654,1.0,32,0.022349999999999995,0.002375000000000002,-0.05981250000000002,0.0378125,-0.0012500000000000011
20260809-080431_postfix-e7-mpi3d_toy-crop-seed1-probe,mpi3d_toy,default,4,background_color,0.8961633858267716,0.9825,64,-0.005625000000000033,0.03381250000000001,-0.07881250000000001,-0.014812499999999985,-0.006812500000000013
20260809-080431_postfix-e7-mpi3d_toy-crop-seed1-probe,mpi3d_toy,default,5,horizontal,0.09508464566929134,0.129,128,0.003999999999999998,0.0034999999999999983,0.00012499999999999838,0.0016874999999999972,0.0034062499999999987
20260809-080431_postfix-e7-mpi3d_toy-crop-seed1-probe,mpi3d_toy,default,6,vertical,0.16196456692913383,0.282,128,-0.0037250000000000013,-0.003937499999999998,-0.0041875,0.0006250000000000027,-0.004593749999999999
20260809-080432_postfix-e7-mpi3d_toy-color-seed1-probe,mpi3d_toy,default,0,object_color,0.624484251968504,0.7695,128,0.024025,0.04168750000000001,-0.051124999999999976,0.004249999999999993,0.03396875000000002
20260809-080432_postfix-e7-mpi3d_toy-color-seed1-probe,mpi3d_toy,default,1,object_shape,0.23307874015748034,0.2515,128,0.0005750000000000026,0.008625,-0.008749999999999994,-0.005687499999999998,0.0010000000000000044
20260809-080432_postfix-e7-mpi3d_toy-color-seed1-probe,mpi3d_toy,default,2,object_size,0.6548405511811023,0.675,32,0.0019124999999999975,0.016937500000000008,-0.015,0.002375000000000002,0.005156250000000029
20260809-080432_postfix-e7-mpi3d_toy-color-seed1-probe,mpi3d_toy,default,3,camera_height,0.9626102362204725,1.0,32,-0.04196250000000002,-0.032375000000000015,-0.13537500000000002,-0.010812500000000023,-0.024375000000000008
20260809-080432_postfix-e7-mpi3d_toy-color-seed1-probe,mpi3d_toy,default,4,background_color,0.9293779527559055,0.996,64,0.004587500000000001,0.03643750000000002,-0.06393750000000001,-0.01862499999999999,0.013343750000000008
20260809-080432_postfix-e7-mpi3d_toy-color-seed1-probe,mpi3d_toy,default,5,horizontal,0.08706496062992126,0.1275,128,-0.0037249999999999996,-0.004750000000000001,-0.009562500000000002,-0.00875,-0.0026250000000000015
20260809-080432_postfix-e7-mpi3d_toy-color-seed1-probe,mpi3d_toy,default,6,vertical,0.16998425196850392,0.2865,128,0.0018625000000000004,0.005625000000000001,0.00012499999999999838,-0.0005624999999999996,0.001124999999999997
20260809-080932_postfix-e7-mpi3d_toy-rotation-seed1-probe,mpi3d_toy,default,0,object_color,0.7426141732283464,0.824,128,0.0852,0.07581249999999998,0.02131249999999999,0.052749999999999984,0.09112499999999998
20260809-080932_postfix-e7-mpi3d_toy-rotation-seed1-probe,mpi3d_toy,default,1,object_shape,0.21628543307086615,0.2175,8,0.010187500000000009,0.0061875000000000055,0.002937499999999999,0.007000000000000003,0.009375000000000001
20260809-080932_postfix-e7-mpi3d_toy-rotation-seed1-probe,mpi3d_toy,default,2,object_size,0.6435570866141732,0.6525,4,0.027462499999999987,0.0345,0.008874999999999994,0.017187499999999994,0.034
20260809-080932_postfix-e7-mpi3d_toy-rotation-seed1-probe,mpi3d_toy,default,3,camera_height,0.9405354330708661,0.9985,32,-0.017450000000000007,-0.0218125,-0.1219375,-0.013812499999999991,-0.04628124999999998
20260809-080932_postfix-e7-mpi3d_toy-rotation-seed1-probe,mpi3d_toy,default,4,background_color,0.8785748031496063,0.963,64,0.04935000000000003,0.077875,-0.024874999999999994,0.04999999999999998,0.053156250000000016
20260809-080932_postfix-e7-mpi3d_toy-rotation-seed1-probe,mpi3d_toy,default,5,horizontal,0.07269291338582677,0.1025,128,-0.002637500000000001,0.0016249999999999997,-0.004500000000000004,-0.0015000000000000005,-0.0013750000000000012
20260809-080932_postfix-e7-mpi3d_toy-rotation-seed1-probe,mpi3d_toy,default,6,vertical,0.17800000000000002,0.301,128,-0.000575,-0.0005625000000000014,0.003312499999999998,-0.0016875000000000015,0.0005937499999999979
20260809-080933_postfix-e7-mpi3d_toy-blur-seed1-probe,mpi3d_toy,default,0,object_color,0.6453129921259841,0.7885,128,0.012487499999999985,0.01793750000000001,-0.06737500000000002,-0.022187500000000013,0.02
20260809-080933_postfix-e7-mpi3d_toy-blur-seed1-probe,mpi3d_toy,default,1,object_shape,0.22790944881889766,0.236,16,0.002425,0.0018124999999999981,-0.010937500000000003,-0.0025625000000000023,0.003218749999999996
20260809-080933_postfix-e7-mpi3d_toy-blur-seed1-probe,mpi3d_toy,default,2,object_size,0.6510255905511811,0.6675,16,0.017337500000000033,0.017000000000000043,-0.019187499999999955,0.010187500000000016,0.015437500000000035
20260809-080933_postfix-e7-mpi3d_toy-blur-seed1-probe,mpi3d_toy,default,3,camera_height,0.9696377952755906,1.0,16,0.004987499999999985,-0.027687500000000018,-0.08937500000000001,0.0526875,0.0014062499999999978
20260809-080933_postfix-e7-mpi3d_toy-blur-seed1-probe,mpi3d_toy,default,4,background_color,0.9159488188976378,0.9935,64,0.0,0.0399375,-0.0733125,0.010749999999999989,0.010937500000000003
20260809-080933_postfix-e7-mpi3d_toy-blur-seed1-probe,mpi3d_toy,default,5,horizontal,0.09666535433070865,0.132,128,0.0018749999999999982,0.005625,-0.005687500000000002,6.249999999999832e-05,0.0015937499999999984
20260809-080933_postfix-e7-mpi3d_toy-blur-seed1-probe,mpi3d_toy,default,6,vertical,0.17703543307086614,0.301,128,0.0016000000000000038,0.008562500000000002,4.336808689942018e-18,0.002500000000000003,0.0021874999999999998
20260809-081434_postfix-e7-mpi3d_toy-grayscale-seed1-probe,mpi3d_toy,default,0,object_color,0.5412834645669291,0.676,128,0.005437499999999991,-0.004062500000000007,-0.06481250000000001,-0.0308125,0.005687499999999991
20260809-081434_postfix-e7-mpi3d_toy-grayscale-seed1-probe,mpi3d_toy,default,1,object_shape,0.23301181102362206,0.241,64,0.0022374999999999964,0.004937499999999994,-0.002749999999999999,0.0008124999999999973,0.0012187499999999976
20260809-081434_postfix-e7-mpi3d_toy-grayscale-seed1-probe,mpi3d_toy,default,2,object_size,0.6461732283464566,0.671,32,0.0033374999999999932,0.011124999999999996,-0.012062500000000004,-0.00237500000000003,0.004656249999999987
20260809-081434_postfix-e7-mpi3d_toy-grayscale-seed1-probe,mpi3d_toy,default,3,camera_height,0.977011811023622,1.0,16,-0.030500000000000013,0.002062499999999995,-0.13768750000000002,-0.06262500000000001,-0.06287500000000001
20260809-081434_postfix-e7-mpi3d_toy-grayscale-seed1-probe,mpi3d_toy,default,4,background_color,0.8735511811023622,0.9885,128,-0.007924999999999995,-0.017249999999999988,-0.07812499999999999,-0.00968749999999998,0.010437499999999995
20260809-081434_postfix-e7-mpi3d_toy-grayscale-seed1-probe,mpi3d_toy,default,5,horizontal,0.09474606299212598,0.1335,128,-0.0020375000000000007,0.0018750000000000008,-0.007999999999999998,-0.0045000000000000005,-0.0009999999999999987
20260809-081434_postfix-e7-mpi3d_toy-grayscale-seed1-probe,mpi3d_toy,default,6,vertical,0.20158267716535436,0.329,128,0.0015624999999999992,0.0037499999999999977,-0.002437500000000003,-0.00012500000000000054,-0.0005624999999999975
20260809-081434_postfix-e7-mpi3d_toy-noise-seed1-probe,mpi3d_toy,default,0,object_color,0.767486220472441,0.857,128,0.05836249999999998,0.057499999999999996,-0.0239375,0.03481249999999998,0.05943749999999999
20260809-081434_postfix-e7-mpi3d_toy-noise-seed1-probe,mpi3d_toy,default,1,object_shape,0.23226181102362206,0.2415,64,0.0034750000000000024,0.0034999999999999996,-0.0012499999999999976,0.004812500000000001,0.005156250000000001
20260809-081434_postfix-e7-mpi3d_toy-noise-seed1-probe,mpi3d_toy,default,2,object_size,0.6557913385826771,0.6695,2,0.009862499999999982,0.017437499999999995,-0.004875000000000004,0.014499999999999999,0.01828124999999997
20260809-081434_postfix-e7-mpi3d_toy-noise-seed1-probe,mpi3d_toy,default,3,camera_height,0.9101850393700788,0.992,64,-0.01747500000000002,-0.028499999999999998,-0.07425000000000001,-0.025750000000000023,-0.019031250000000027
20260809-081434_postfix-e7-mpi3d_toy-noise-seed1-probe,mpi3d_toy,default,4,background_color,0.8179881889763779,0.9375,128,0.007199999999999991,0.035187500000000003,-0.011562499999999996,0.05537499999999999,-0.0002187500000000106
20260809-081434_postfix-e7-mpi3d_toy-noise-seed1-probe,mpi3d_toy,default,5,horizontal,0.08054330708661418,0.107,128,0.004249999999999999,0.0016875000000000006,-0.001749999999999998,0.0007499999999999998,0.004281250000000001
20260809-081434_postfix-e7-mpi3d_toy-noise-seed1-probe,mpi3d_toy,default,6,vertical,0.12478149606299213,0.2255,128,-0.005724999999999999,-0.007437499999999999,-0.0021250000000000006,-0.0075,-0.004437500000000001
20260809-081935_postfix-e7-mpi3d_realistic-default-seed1-probe,mpi3d_realistic,default,0,object_color,0.5243889763779527,0.6694,128,-0.001181999999999992,0.023175000000000005,-0.06174999999999999,-0.007275,0.0009549999999999906
20260809-081935_postfix-e7-mpi3d_realistic-default-seed1-probe,mpi3d_realistic,default,1,object_shape,0.26395905511811024,0.2942,128,0.0016702499999999981,0.004024999999999994,-0.0092,0.001400000000000002,0.003227500000000001
20260809-081935_postfix-e7-mpi3d_realistic-default-seed1-probe,mpi3d_realistic,default,2,object_size,0.6758055118110236,0.7198,64,0.008116000000000012,0.009875000000000023,-0.011324999999999988,0.006625000000000006,0.011713750000000037
20260809-081935_postfix-e7-mpi3d_realistic-default-seed1-probe,mpi3d_realistic,default,3,camera_height,0.9948456692913386,1.0,4,0.00010950000000001237,-0.02259999999999998,-0.04029999999999999,-0.0009500000000000064,-0.0006137499999999824
20260809-081935_postfix-e7-mpi3d_realistic-default-seed1-probe,mpi3d_realistic,default,4,background_color,0.8333062992125985,0.9714,128,-0.006163499999999968,-0.030874999999999993,-0.05449999999999998,0.004100000000000027,-0.003464999999999989
20260809-081935_postfix-e7-mpi3d_realistic-default-seed1-probe,mpi3d_realistic,default,5,horizontal,0.10661338582677164,0.1484,128,0.0020322500000000032,0.0037750000000000014,-0.0029249999999999983,0.0012750000000000023,0.002348750000000001
20260809-081935_postfix-e7-mpi3d_realistic-default-seed1-probe,mpi3d_realistic,default,6,vertical,0.11248976377952756,0.1792,128,-0.0014654999999999985,-0.0034750000000000002,-0.001975000000000001,-0.003700000000000002,-0.0022075000000000003
20260809-081935_postfix-e7-mpi3d_realistic-default-seed2-probe,mpi3d_realistic,default,0,object_color,0.5438322834645669,0.696,128,0.010961499999999989,0.0324,-0.026200000000000015,0.0030249999999999895,0.011762499999999988
20260809-081935_postfix-e7-mpi3d_realistic-default-seed2-probe,mpi3d_realistic,default,1,object_shape,0.2652692913385827,0.2942,128,0.012062999999999997,0.015099999999999988,0.007124999999999996,0.00955,0.012969999999999999
20260809-081935_postfix-e7-mpi3d_realistic-default-seed2-probe,mpi3d_realistic,default,2,object_size,0.680907874015748,0.7202,64,0.02826900000000001,0.033074999999999986,0.013374999999999991,0.02152499999999999,0.0306875
20260809-081935_postfix-e7-mpi3d_realistic-default-seed2-probe,mpi3d_realistic,default,3,camera_height,0.9948692913385827,1.0,8,0.01728574999999999,0.03559999999999999,-0.025900000000000006,-0.01842500000000001,0.016374999999999973
20260809-081935_postfix-e7-mpi3d_realistic-default-seed2-probe,mpi3d_realistic,default,4,background_color,0.855676377952756,0.9676,64,0.0029482499999999856,0.03715,-0.06225000000000001,0.01587500000000002,0.0071299999999999975
20260809-081935_postfix-e7-mpi3d_realistic-default-seed2-probe,mpi3d_realistic,default,5,horizontal,0.11653149606299214,0.167,128,0.0009767500000000037,-0.00044999999999999945,-0.0065499999999999985,-0.0023499999999999992,0.0003587499999999984
20260809-081935_postfix-e7-mpi3d_realistic-default-seed2-probe,mpi3d_realistic,default,6,vertical,0.10669921259842519,0.1684,128,-0.0014142499999999997,-0.002075,-0.0014750000000000015,0.001199999999999997,-0.0008700000000000001
20260809-082436_postfix-e7-mpi3d_realistic-default-seed3-probe,mpi3d_realistic,default,0,object_color,0.5330220472440945,0.6796,128,0.012263000000000003,0.03227499999999999,-0.032500000000000015,0.013849999999999987,0.014513750000000013
20260809-082436_postfix-e7-mpi3d_realistic-default-seed3-probe,mpi3d_realistic,default,1,object_shape,0.25330787401574806,0.28,128,0.003920999999999994,0.01067499999999999,-0.007200000000000005,0.002075000000000004,0.0046099999999999995
20260809-082436_postfix-e7-mpi3d_realistic-default-seed3-probe,mpi3d_realistic,default,2,object_size,0.6628204724409449,0.7062,64,0.015301750000000017,0.02717500000000002,-0.012474999999999972,0.009375000000000036,0.017428750000000007
20260809-082436_postfix-e7-mpi3d_realistic-default-seed3-probe,mpi3d_realistic,default,3,camera_height,0.9947338582677165,1.0,4,0.018842500000000012,-7.499999999997786e-05,-0.027324999999999988,0.022450000000000025,0.017665
20260809-082436_postfix-e7-mpi3d_realistic-default-seed3-probe,mpi3d_realistic,default,4,background_color,0.8482196850393701,0.9736,128,0.004295999999999987,-0.03387500000000002,-0.046050000000000015,0.04174999999999999,0.007111249999999993
20260809-082436_postfix-e7-mpi3d_realistic-default-seed3-probe,mpi3d_realistic,default,5,horizontal,0.10634330708661416,0.1482,128,0.0015099999999999996,0.004775,-0.004625000000000001,-0.0007000000000000023,0.0010712500000000006
20260809-082436_postfix-e7-mpi3d_realistic-default-seed3-probe,mpi3d_realistic,default,6,vertical,0.09727637795275591,0.1562,128,-0.0024159999999999976,-0.0028249999999999972,0.0004500000000000012,0.0011750000000000011,-0.00315625
20260809-082437_postfix-e7-mpi3d_realistic-crop-seed1-probe,mpi3d_realistic,default,0,object_color,0.526244094488189,0.6695,128,0.011400000000000028,0.0004375000000000108,-0.02837499999999998,0.00012500000000001052,0.013187500000000026
20260809-082437_postfix-e7-mpi3d_realistic-crop-seed1-probe,mpi3d_realistic,default,1,object_shape,0.257005905511811,0.283,128,-0.0004625000000000011,0.0003750000000000038,-0.006437499999999999,0.0040625,0.004781249999999997
20260809-082437_postfix-e7-mpi3d_realistic-crop-seed1-probe,mpi3d_realistic,default,2,object_size,0.6601476377952756,0.702,64,-0.007575000000000012,-0.015062499999999993,-0.02781249999999999,-0.01293749999999999,-0.0015937500000000049
20260809-082437_postfix-e7-mpi3d_realistic-crop-seed1-probe,mpi3d_realistic,default,3,camera_height,0.9894232283464567,1.0,8,-0.05947499999999997,-0.0224375,-0.08693749999999999,-0.036000000000000004,-0.06196874999999999
20260809-082437_postfix-e7-mpi3d_realistic-crop-seed1-probe,mpi3d_realistic,default,4,background_color,0.8560767716535433,0.9785,128,0.01639999999999999,-0.0072500000000000064,-0.0384375,0.03481250000000002,0.01512500000000002
20260809-082437_postfix-e7-mpi3d_realistic-crop-seed1-probe,mpi3d_realistic,default,5,horizontal,0.10534448818897638,0.1445,128,-0.00043749999999999995,0.0024375,-0.0050624999999999976,0.004,0.0026250000000000006
20260809-082437_postfix-e7-mpi3d_realistic-crop-seed1-probe,mpi3d_realistic,default,6,vertical,0.1002755905511811,0.151,128,0.004087500000000003,0.0054375000000000005,0.002000000000000001,0.00037499999999999903,0.004593749999999999
20260809-082937_postfix-e7-mpi3d_realistic-color-seed1-probe,mpi3d_realistic,default,0,object_color,0.6177066929133858,0.746,128,0.0378125,0.03862499999999999,-0.045874999999999985,0.008687499999999983,0.0423125
20260809-082937_postfix-e7-mpi3d_realistic-color-seed1-probe,mpi3d_realistic,default,1,object_shape,0.24013779527559054,0.263,128,0.00983750000000001,0.012937500000000001,-0.006124999999999995,0.00012500000000000358,0.010968750000000006
20260809-082937_postfix-e7-mpi3d_realistic-color-seed1-probe,mpi3d_realistic,default,2,object_size,0.6370098425196851,0.682,128,-0.004787500000000014,0.006625000000000006,-0.03231250000000001,-0.02931250000000002,-0.0010312499999999974
20260809-082937_postfix-e7-mpi3d_realistic-color-seed1-probe,mpi3d_realistic,default,3,camera_height,0.9889724409448819,1.0,8,-0.00875,-0.017437500000000015,-0.0653125,-0.01149999999999999,0.004624999999999997
20260809-082937_postfix-e7-mpi3d_realistic-color-seed1-probe,mpi3d_realistic,default,4,background_color,0.9245570866141732,0.9955,64,0.014700000000000005,0.03974999999999997,-0.06137500000000001,0.0014374999999999805,0.005437499999999977
20260809-082937_postfix-e7-mpi3d_realistic-color-seed1-probe,mpi3d_realistic,default,5,horizontal,0.09323228346456694,0.1235,128,-0.0009124999999999992,0.0004374999999999995,-0.0031249999999999993,-0.0034374999999999987,-0.0010624999999999975
20260809-082937_postfix-e7-mpi3d_realistic-color-seed1-probe,mpi3d_realistic,default,6,vertical,0.09309448818897638,0.13,128,0.0052749999999999984,0.0052499999999999995,0.0063750000000000005,0.005250000000000001,0.0035624999999999997
20260809-082938_postfix-e7-mpi3d_realistic-rotation-seed1-probe,mpi3d_realistic,default,0,object_color,0.6711122047244095,0.803,128,0.034562499999999996,0.04931250000000001,-0.030375,0.02081250000000001,0.042406250000000006
20260809-082938_postfix-e7-mpi3d_realistic-rotation-seed1-probe,mpi3d_realistic,default,1,object_shape,0.24913976377952757,0.2895,128,0.002712500000000003,0.0030000000000000027,-0.005812499999999998,0.008312499999999997,-0.0032812499999999994
20260809-082938_postfix-e7-mpi3d_realistic-rotation-seed1-probe,mpi3d_realistic,default,2,object_size,0.6688917322834647,0.696,32,0.01993750000000001,0.020312500000000025,-0.01781249999999998,0.005750000000000019,0.012562500000000032
20260809-082938_postfix-e7-mpi3d_realistic-rotation-seed1-probe,mpi3d_realistic,default,3,camera_height,0.9968307086614173,1.0,4,0.037799999999999986,0.04006249999999999,0.024375000000000008,0.010437499999999988,0.050531249999999986
20260809-082938_postfix-e7-mpi3d_realistic-rotation-seed1-probe,mpi3d_realistic,default,4,background_color,0.814992125984252,0.933,128,0.004762499999999982,-0.017125000000000015,-0.04599999999999999,0.02693749999999999,0.011031250000000006
20260809-082938_postfix-e7-mpi3d_realistic-rotation-seed1-probe,mpi3d_realistic,default,5,horizontal,0.09373228346456693,0.1225,128,0.0005749999999999965,-0.001687500000000001,-0.0030625000000000006,-0.0001875000000000019,0.0024374999999999983
20260809-082938_postfix-e7-mpi3d_realistic-rotation-seed1-probe,mpi3d_realistic,default,6,vertical,0.08743700787401576,0.126,128,0.0014249999999999988,0.0012500000000000011,-0.00031249999999999984,-0.0009374999999999987,0.003937500000000002
20260809-083439_postfix-e7-mpi3d_realistic-blur-seed1-probe,mpi3d_realistic,default,0,object_color,0.49437598425196844,0.6265,128,0.002425,-0.004749999999999994,-0.038625,0.009000000000000001,0.009437499999999995
