states,replicate,chain,lag,direct_singular_values,mae,max_error,one_step_power_prediction
20,15,metastable_reversible,8,"[0.9455177766930739, 0.0007309651305017697, 0.00012085369088882306, 9.381252804086562e-05, 4.1182519246486025e-05, 9.83598678136002e-06, 9.684740364935589e-06, 7.3281173110113765e-06]",1.3262227789221075e-16,9.992007221626409e-16,"[0.9455177766930729, 0.000730965130501771, 0.00012085369088883981, 9.381252804087746e-05, 4.118251924649939e-05, 9.835986781349117e-06, 9.684740364941514e-06, 7.3281173110096875e-06]"
20,15,metastable_reversible,16,"[0.8940038660426132, 5.343100220280528e-07, 1.4605614622880302e-08, 8.80079042468178e-09, 1.6959998714517086e-09, 9.674661830390174e-11, 9.379418425387986e-11, 5.3701314059194384e-11]",1.9383391384975119e-16,1.4432899320127035e-15,"[0.8940038660426117, 5.343100220094712e-07, 1.4605614601455242e-08, 8.80079041742042e-09, 1.6959998914882928e-09, 9.674663596287457e-11, 9.37941959363275e-11, 5.370130332391985e-11]"
20,15,directed_cycle_normal,2,"[0.9666640674410089, 0.9666640674410087, 0.875843989351356, 0.8758439893513554, 0.7519405835488367, 0.7519405835488361, 0.6262546777798677, 0.6262546777798675]",9.575673587391975e-16,3.885780586188048e-15,"[0.9666640674410084, 0.966664067441008, 0.8758439893513555, 0.8758439893513549, 0.7519405835488406, 0.7519405835488356, 0.6262546777798673, 0.6262546777798668]"
20,15,directed_cycle_normal,4,"[0.9344394192815951, 0.9344394192815944, 0.7671026936828982, 0.7671026936828979, 0.565414641187765, 0.5654146411877646, 0.39219492144116563, 0.39219492144116547]",1.4918621893400541e-15,5.995204332975845e-15,"[0.9344394192815944, 0.9344394192815936, 0.7671026936828974, 0.7671026936828963, 0.565414641187771, 0.5654146411877634, 0.39219492144116547, 0.3921949214411648]"
20,15,directed_cycle_normal,8,"[0.873177028307324, 0.8731770283073229, 0.5884465426555582, 0.5884465426555578, 0.31969371646948885, 0.3196937164694888, 0.15381685640424203, 0.15381685640424203]",1.817990202823694e-15,6.938893903907228e-15,"[0.8731770283073234, 0.8731770283073218, 0.5884465426555571, 0.5884465426555554, 0.3196937164694958, 0.31969371646948724, 0.15381685640424192, 0.15381685640424142]"
20,15,directed_cycle_normal,16,"[0.7624381227636087, 0.7624381227636085, 0.3462693335632799, 0.34626933356327944, 0.10220407235007394, 0.10220407235007381, 0.023659625314083207, 0.023659625314083197]",1.6952585168983347e-15,4.427014310692812e-15,"[0.7624381227636082, 0.7624381227636055, 0.3462693335632783, 0.3462693335632764, 0.10220407235007836, 0.10220407235007292, 0.023659625314083183, 0.023659625314083024]"
20,15,directed_nonnormal,2,"[0.3758576388003304, 0.30333293879800266, 0.2834427221401484, 0.2654442527710528, 0.2376915591684984, 0.22610106160027674, 0.20889371335606668, 0.18532778615597487]",0.01770984869625986,0.023575671829172362,"[0.3896385809365934, 0.32522345936799657, 0.29043045987709726, 0.2890199246002252, 0.25132173012862713, 0.24457834151955518, 0.23065489970884415, 0.20690306622149093]"
20,15,directed_nonnormal,4,"[0.1268571087706859, 0.07557933544351261, 0.07170108405612614, 0.06677270608541551, 0.049838321377396015, 0.046222762710851496, 0.037296634105394286, 0.034288562754832684]",0.016988264320068853,0.030190963079774286,"[0.15181822375428228, 0.1057702985232869, 0.08434985202442219, 0.08353251681591985, 0.0631626120348465, 0.05981856514045617, 0.05320168275969695, 0.04280887881185466]"
20,15,directed_nonnormal,8,"[0.011551999318410713, 0.005639581936483419, 0.004496362772655993, 0.004148914903387699, 0.0024631498173628545, 0.0020977883878587978, 0.001383358339680953, 0.0011763710024749238]",0.00345024712319476,0.01149677374549461,"[0.023048773063905324, 0.011187356049705227, 0.00711489753654192, 0.006977681365601933, 0.003989515559064535, 0.0035782607354629984, 0.0028304190484634358, 0.0018326001051280592]"
20,15,directed_nonnormal,16,"[6.682323577942931e-05, 4.567976064843547e-05, 1.2227927852084371e-05, 1.0325527632691142e-05, 5.150036229404874e-06, 4.507785786291598e-06, 2.439147449272368e-06, 2.0668448227116525e-06]",8.082278656893948e-05,0.0004644227039719782,"[0.0005312459397514075, 0.00012515693538287615, 5.062176695549028e-05, 4.8688037239868455e-05, 1.5916234396018008e-05, 1.28039498909562e-05, 8.011271989904662e-06, 3.3584231453153736e-06]"
20,16,reversible,2,"[0.5604340889117859, 0.5523055791452838, 0.5271774783775627, 0.5250040103064425, 0.5029869665752393, 0.4978864263520346, 0.4881750958759505, 0.4776426881037268]",1.1796119636642288e-16,3.3306690738754696e-16,"[0.560434088911786, 0.5523055791452839, 0.5271774783775623, 0.5250040103064425, 0.5029869665752394, 0.4978864263520347, 0.4881750958759504, 0.4776426881037269]"
20,16,reversible,4,"[0.31408636801438355, 0.3050414527550077, 0.27791609370852555, 0.2756292108378473, 0.252995888544561, 0.24789089354560018, 0.2383149242334935, 0.22814253749895413]",1.3877787807814457e-16,3.3306690738754696e-16,"[0.3140863680143837, 0.3050414527550075, 0.2779160937085252, 0.27562921083784714, 0.252995888544561, 0.2478908935456001, 0.23831492423349337, 0.22814253749895413]"
20,16,reversible,8,"[0.09865024657246682, 0.09305028789888557, 0.07723735514220595, 0.07597146186709443, 0.06400691962045194, 0.06144989510283604, 0.05679400311241574, 0.05204901741646171]",5.637851296924623e-17,1.8041124150158794e-16,"[0.09865024657246688, 0.09305028789888546, 0.07723735514220577, 0.0759714618670944, 0.06400691962045194, 0.061449895102836036, 0.056794003112415684, 0.052049017416461694]"
20,16,reversible,16,"[0.009731871148808503, 0.008658356078065496, 0.005965609029363252, 0.005771663018223379, 0.004096885759299006, 0.003776089608149546, 0.0032255587895330816, 0.002709100214019139]",1.1329912702473521e-17,3.209238430557093e-17,"[0.009731871148808512, 0.008658356078065471, 0.0059656090293632195, 0.005771663018223378, 0.004096885759298994, 0.003776089608149552, 0.0032255587895330825, 0.002709100214019133]"
20,16,metastable_reversible,2,"[0.9868604551355858, 0.11110614012118097, 0.10920018961694938, 0.08553415275425172, 0.08300917666857584, 0.05654772008471761, 0.04955807312877435, 0.043442321004896985]",4.163336342344337e-17,1.1102230246251565e-16,"[0.986860455135586, 0.111106140121181, 0.10920018961694948, 0.08553415275425172, 0.08300917666857584, 0.05654772008471764, 0.04955807312877432, 0.04344232100489702]"
20,16,metastable_reversible,4,"[0.9738935579104154, 0.01234457437262744, 0.011924681412377685, 0.007316091287387672, 0.006890523411194858, 0.003197644646779572, 0.002456002612236923, 0.0018872352542925275]",7.649046326885234e-17,4.440892098500626e-16,"[0.9738935579104159, 0.012344574372627507, 0.011924681412377722, 0.007316091287387667, 0.006890523411194836, 0.003197644646779578, 0.0024560026122369435, 0.001887235254292517]"
20,16,metastable_reversible,8,"[0.9484686621394082, 0.0001523885164413378, 0.00014219802678670925, 5.3525191725382356e-05, 4.747931288022306e-05, 1.022493128709488e-05, 6.031948831319091e-06, 3.5616569050464674e-06]",4.663578119124966e-17,3.3306690738754696e-16,"[0.9484686621394085, 0.0001523885164413318, 0.00014219802678670676, 5.352519172538973e-05, 4.7479312880224114e-05, 1.0224931287078095e-05, 6.031948831314689e-06, 3.5616569050445416e-06]"
20,16,metastable_reversible,16,"[0.8995928030605186, 2.3222259954467447e-08, 2.022027882614864e-08, 2.864946131560444e-09, 2.2542851646025273e-09, 1.0454922373720908e-10, 3.638443647925898e-11, 1.2685410079771924e-11]",1.0838883696899957e-16,7.771561172376096e-16,"[0.8995928030605194, 2.3222259943190054e-08, 2.0220278822032973e-08, 2.864946149239729e-09, 2.2542851515782153e-09, 1.0454921982546849e-10, 3.638440670359865e-11, 1.2685399909251462e-11]"
20,16,directed_cycle_normal,2,"[0.9666640674410089, 0.9666640674410087, 0.875843989351356, 0.8758439893513554, 0.7519405835488367, 0.7519405835488361, 0.6262546777798677, 0.6262546777798675]",9.575673587391975e-16,3.885780586188048e-15,"[0.9666640674410084, 0.966664067441008, 0.8758439893513555, 0.8758439893513549, 0.7519405835488406, 0.7519405835488356, 0.6262546777798673, 0.6262546777798668]"
20,16,directed_cycle_normal,4,"[0.9344394192815951, 0.9344394192815944, 0.7671026936828982, 0.7671026936828979, 0.565414641187765, 0.5654146411877646, 0.39219492144116563, 0.39219492144116547]",1.4918621893400541e-15,5.995204332975845e-15,"[0.9344394192815944, 0.9344394192815936, 0.7671026936828974, 0.7671026936828963, 0.565414641187771, 0.5654146411877634, 0.39219492144116547, 0.3921949214411648]"
20,16,directed_cycle_normal,8,"[0.873177028307324, 0.8731770283073229, 0.5884465426555582, 0.5884465426555578, 0.31969371646948885, 0.3196937164694888, 0.15381685640424203, 0.15381685640424203]",1.817990202823694e-15,6.938893903907228e-15,"[0.8731770283073234, 0.8731770283073218, 0.5884465426555571, 0.5884465426555554, 0.3196937164694958, 0.31969371646948724, 0.15381685640424192, 0.15381685640424142]"
20,16,directed_cycle_normal,16,"[0.7624381227636087, 0.7624381227636085, 0.3462693335632799, 0.34626933356327944, 0.10220407235007394, 0.10220407235007381, 0.023659625314083207, 0.023659625314083197]",1.6952585168983347e-15,4.427014310692812e-15,"[0.7624381227636082, 0.7624381227636055, 0.3462693335632783, 0.3462693335632764, 0.10220407235007836, 0.10220407235007292, 0.023659625314083183, 0.023659625314083024]"
20,16,directed_nonnormal,2,"[0.3546533408585359, 0.33214520547253534, 0.2889427947784825, 0.23269016312054458, 0.22318754950168898, 0.19148218649058993, 0.19075967194362253, 0.17806833637827216]",0.02294821025196977,0.04405323308919257,"[0.38090839367555984, 0.3549966451792249, 0.33299602786767507, 0.25321863421737145, 0.2393992510672066, 0.22601961100264983, 0.20319345547289824, 0.18478291207744413]"
20,16,directed_nonnormal,4,"[0.10639611089066285, 0.10058957752148588, 0.07082457709807476, 0.05196393781710846, 0.04339492411757205, 0.041930010268389294, 0.03529245150956046, 0.033582167648454744]",0.018246908474052175,0.04006177747757468,"[0.14509120437249529, 0.1260226180885045, 0.11088635457564944, 0.06411967671491095, 0.05731200141153943, 0.05108486455778914, 0.04128758034701668, 0.03414472459582045]"
20,16,directed_nonnormal,8,"[0.009563669011998415, 0.00817753171388836, 0.004258279912791865, 0.0031661566272305395, 0.0018248221947970297, 0.0016080623128074379, 0.0010960348046789616, 0.001045104353174444]",0.003920683612399537,0.01148778857426278,"[0.021051457586261195, 0.015881700269881064, 0.01229578363107665, 0.004111332942024693, 0.003284665505796297, 0.0026096633868876616, 0.0017046642909113578, 0.0011658622177244259]"
20,16,directed_nonnormal,16,"[5.550562207603439e-05, 5.4492456804738485e-05, 1.648245794598295e-05, 1.2608284216849217e-05, 3.5129190128900866e-06, 3.369603783033646e-06, 7.706962577263951e-07, 7.547731917624804e-07]",9.223116198439526e-05,0.0003876582444301196,"[0.000443163866506154, 0.00025222840346234026, 0.0001511862951022525, 1.6903058560177423e-05, 1.0789027484968045e-05, 6.8103429928619805e-06, 2.9058803447083223e-06, 1.3592347107173168e-06]"
20,17,reversible,2,"[0.5301478955173902, 0.5271056698956077, 0.5049308846408452, 0.48541865377529086, 0.4809587995149513, 0.47374130899499944, 0.468820963761801, 0.45335039909154873]",3.191891195797325e-16,8.881784197001252e-16,"[0.5301478955173902, 0.5271056698956071, 0.504930884640845, 0.485418653775291, 0.48095879951495074, 0.4737413089949994, 0.4688209637618001, 0.45335039909154856]"
20,17,reversible,4,"[0.28105679112151766, 0.27784038723609716, 0.2549551982641864, 0.23563126943301557, 0.23132136683086296, 0.22443082784829546, 0.21979309606254377, 0.20552658435646667]",2.5673907444456745e-16,6.661338147750939e-16,"[0.2810567911215176, 0.2778403872360968, 0.2549551982641864, 0.23563126943301582, 0.2313213668308626, 0.2244308278482955, 0.2197930960625431, 0.20552658435646637]"
20,17,reversible,8,"[0.07899291983552438, 0.07719528077950456, 0.06500215312193067, 0.05552209513461442, 0.053509574752498686, 0.050369196488671206, 0.0483090050767586, 0.042241176877235775]",1.4224732503009818e-16,3.608224830031759e-16,"[0.07899291983552438, 0.0771952807795042, 0.06500215312193058, 0.055522095134614494, 0.053509574752498505, 0.05036919648867125, 0.048309005076758296, 0.042241176877235685]"
20,17,reversible,16,"[0.006239881384141581, 0.0059591113746265394, 0.004225279910486905, 0.003082703048137175, 0.0028632745901932236, 0.0025370559549143844, 0.0023337599715062946, 0.001784317023973923]",1.5476986012230576e-17,4.9439619065339e-17,"[0.0062398813841415815, 0.00595911137462649, 0.004225279910486909, 0.003082703048137182, 0.0028632745901932253, 0.0025370559549143723, 0.002333759971506259, 0.0017843170239739106]"
20,17,metastable_reversible,2,"[0.9867843507504139, 0.15057040948848363, 0.11404844124095338, 0.08042720676109477, 0.07586534565398516, 0.06388011183322719, 0.061798180094002494, 0.04422502314734521]",1.0234868508263162e-16,3.3306690738754696e-16,"[0.9867843507504136, 0.1505704094884835, 0.11404844124095348, 0.08042720676109484, 0.07586534565398526, 0.06388011183322719, 0.06179818009400257, 0.0442250231473452]"
20,17,metastable_reversible,4,"[0.9737433548859161, 0.022671448213529618, 0.01300704694949117, 0.006468535587391887, 0.005755550671198637, 0.004080668687825642, 0.003819015062930781, 0.001955852672383211]",1.2934531917752068e-16,8.881784197001252e-16,"[0.9737433548859152, 0.0226714482135296, 0.01300704694949122, 0.006468535587391899, 0.00575555067119866, 0.0040806686878256115, 0.0038190150629307754, 0.001955852672383219]"
20,17,metastable_reversible,8,"[0.9481761211844789, 0.0005139945640987523, 0.000169183270346269, 4.184195264535723e-05, 3.31263635287644e-05, 1.6651856939801438e-05, 1.4584876050918741e-05, 3.8253596760591454e-06]",2.0306450240119376e-16,1.5543122344752192e-15,"[0.9481761211844774, 0.0005139945640987545, 0.00016918327034626883, 4.1841952645355465e-05, 3.312636352873535e-05, 1.6651856939800397e-05, 1.4584876050892154e-05, 3.82535967606858e-06]"
20,17,metastable_reversible,16,"[0.899037956784444, 2.641904119480812e-07, 2.8622978981207162e-08, 1.7507490072896934e-09, 1.0973559386191028e-09, 2.77284305722454e-10, 2.1271860807362454e-10, 1.4633403342621175e-11]",4.188498663536389e-16,3.219646771412954e-15,"[0.8990379567844408, 2.641904119230686e-07, 2.8622978965058687e-08, 1.750749001176169e-09, 1.0973559606379275e-09, 2.772843395435787e-10, 2.1271860941988754e-10, 1.4633376651291505e-11]"
20,17,directed_cycle_normal,2,"[0.9666640674410089, 0.9666640674410087, 0.875843989351356, 0.8758439893513554, 0.7519405835488367, 0.7519405835488361, 0.6262546777798677, 0.6262546777798675]",9.575673587391975e-16,3.885780586188048e-15,"[0.9666640674410084, 0.966664067441008, 0.8758439893513555, 0.8758439893513549, 0.7519405835488406, 0.7519405835488356, 0.6262546777798673, 0.6262546777798668]"
20,17,directed_cycle_normal,4,"[0.9344394192815951, 0.9344394192815944, 0.7671026936828982, 0.7671026936828979, 0.565414641187765, 0.5654146411877646, 0.39219492144116563, 0.39219492144116547]",1.4918621893400541e-15,5.995204332975845e-15,"[0.9344394192815944, 0.9344394192815936, 0.7671026936828974, 0.7671026936828963, 0.565414641187771, 0.5654146411877634, 0.39219492144116547, 0.3921949214411648]"
20,17,directed_cycle_normal,8,"[0.873177028307324, 0.8731770283073229, 0.5884465426555582, 0.5884465426555578, 0.31969371646948885, 0.3196937164694888, 0.15381685640424203, 0.15381685640424203]",1.817990202823694e-15,6.938893903907228e-15,"[0.8731770283073234, 0.8731770283073218, 0.5884465426555571, 0.5884465426555554, 0.3196937164694958, 0.31969371646948724, 0.15381685640424192, 0.15381685640424142]"
20,17,directed_cycle_normal,16,"[0.7624381227636087, 0.7624381227636085, 0.3462693335632799, 0.34626933356327944, 0.10220407235007394, 0.10220407235007381, 0.023659625314083207, 0.023659625314083197]",1.6952585168983347e-15,4.427014310692812e-15,"[0.7624381227636082, 0.7624381227636055, 0.3462693335632783, 0.3462693335632764, 0.10220407235007836, 0.10220407235007292, 0.023659625314083183, 0.023659625314083024]"
20,17,directed_nonnormal,2,"[0.3038919581471046, 0.2749649537609197, 0.2655406379426518, 0.2523181865017391, 0.2342905545157406, 0.2049035996802972, 0.18595957360175586, 0.16905275069755632]",0.021557485292742342,0.03134290752808172,"[0.33523486567518634, 0.30491165417643296, 0.28875443763626113, 0.2707146915111152, 0.2494644522440602, 0.22005371589483358, 0.20473273050404925, 0.18951554954776526]"
20,17,directed_nonnormal,4,"[0.08432707449605852, 0.06776061179513129, 0.058128101765772384, 0.05035653825421332, 0.039070464602527735, 0.035996122079958226, 0.030973489792198803, 0.029220932055943935]",0.01933419398778058,0.028055340668201728,"[0.11238241516426024, 0.09297111685260864, 0.08337912525463342, 0.07328644419995828, 0.062232512933429, 0.04842363787912413, 0.04191549093964366, 0.035916143520391464]"
20,17,directed_nonnormal,8,"[0.004911278128830087, 0.0046225355031944354, 0.002475771154665673, 0.0019203694512858296, 0.0015215925582778454, 0.0012749441282795867, 0.0009007875679745548, 0.0008552985252470832]",0.003047306542308322,0.007718529109322065,"[0.012629807238152152, 0.008643628568821412, 0.006952078528227848, 0.005370902903473598, 0.003872885666009407, 0.002344848705448545, 0.00175690838071135, 0.0012899693653773577]"
20,17,directed_nonnormal,16,"[1.236272253780226e-05, 9.814484842295609e-06, 5.402740692719248e-06, 4.570947698025224e-06, 2.419536908110478e-06, 1.9951731143041823e-06, 9.24107609251478e-07, 8.820201744233505e-07]",3.72848641060166e-05,0.0001471493083350782,"[0.00015951203087288048, 7.471231483574569e-05, 4.833139586264669e-05, 2.8846597998541125e-05, 1.4999243381981128e-05, 5.498315451443719e-06, 3.086727058213778e-06, 1.6640209636120632e-06]"
20,18,reversible,2,"[0.5267474733566055, 0.510552025119125, 0.5064955952006175, 0.503408378080607, 0.48724868260580134, 0.46919315557638874, 0.4658181480835033, 0.46297815458791963]",3.2612801348363973e-16,5.551115123125783e-16,"[0.5267474733566061, 0.5105520251191253, 0.5064955952006178, 0.5034083780806076, 0.48724868260580145, 0.46919315557638896, 0.4658181480835034, 0.46297815458792]"
20,18,reversible,4,"[0.27746290068756796, 0.26066337035323955, 0.2565377879576278, 0.25341999512174757, 0.23741127870108908, 0.22014221723972938, 0.21698654708394466, 0.21434877162563573]",2.636779683484747e-16,4.440892098500626e-16,"[0.2774629006875684, 0.26066337035324, 0.25653778795762816, 0.2534199951217479, 0.23741127870108902, 0.22014221723972957, 0.21698654708394474, 0.21434877162563595]"
20,18,reversible,8,"[0.07698566125795922, 0.06794539264391011, 0.06581163665019284, 0.06422169392750657, 0.05636411525448619, 0.04846259581122423, 0.04708316161541295, 0.045945395897418945]",1.1796119636642288e-16,2.3592239273284576e-16,"[0.07698566125795944, 0.06794539264391035, 0.06581163665019299, 0.06422169392750672, 0.05636411525448616, 0.04846259581122428, 0.04708316161541296, 0.045945395897419035]"
20,18,reversible,16,"[0.005926792039325241, 0.0046165763815351315, 0.004331171518577006, 0.004124425970918348, 0.0031769134884210106, 0.0023486231927620903, 0.0022168241077030943, 0.002110979404170561]",1.2793585635328952e-17,3.729655473350135e-17,"[0.0059267920393252784, 0.004616576381535146, 0.004331171518577025, 0.004124425970918354, 0.003176913488421, 0.0023486231927620934, 0.002216824107703097, 0.0021109794041705696]"
20,18,metastable_reversible,2,"[0.9863496778990273, 0.16067867550481202, 0.12045086873119501, 0.118559067733748, 0.09130931034756275, 0.07983448887997677, 0.0690226281248622, 0.06450081944581627]",1.2663481374630692e-16,4.440892098500626e-16,"[0.9863496778990268, 0.16067867550481185, 0.12045086873119484, 0.1185590677337479, 0.09130931034756277, 0.0798344888799768, 0.06902262812486228, 0.06450081944581629]"
20,18,metastable_reversible,4,"[0.9728856870915151, 0.025817636761980685, 0.01450841177809958, 0.014056252541895454, 0.008337390156147513, 0.006373545614727144, 0.0047641231932630075, 0.004160355709181872]",1.863743534502582e-16,1.2212453270876722e-15,"[0.9728856870915139, 0.025817636761980622, 0.014508411778099532, 0.014056252541895423, 0.008337390156147534, 0.0063735456147271385, 0.004764123193263029, 0.004160355709181792]"
20,18,metastable_reversible,8,"[0.9465065601475291, 0.0006665503679736073, 0.00021049401232293443, 0.00019757823552154867, 6.951207461582626e-05, 4.062208370302498e-05, 2.2696869800613798e-05, 1.7308559626968482e-05]",2.5721468344445074e-16,1.887379141862766e-15,"[0.9465065601475272, 0.0006665503679735733, 0.00021049401232289719, 0.00019757823552154154, 6.95120746158258e-05, 4.062208370300754e-05, 2.269686980058672e-05, 1.7308559626921533e-05]"
20,18,metastable_reversible,16,"[0.8958746684023082, 4.442893930707143e-07, 4.430772919627843e-08, 3.903715914117222e-08, 4.831928509998095e-09, 1.6501536784898554e-09, 5.151478895232748e-10, 2.9958618754058135e-10]",4.7477668339678615e-16,3.6637359812630166e-15,"[0.8958746684023046, 4.442893930457059e-07, 4.430772922379199e-08, 3.903715915180574e-08, 4.831928517396134e-09, 1.650153684374151e-09, 5.151478987447855e-10, 2.9958623635869805e-10]"
20,18,directed_cycle_normal,2,"[0.9666640674410089, 0.9666640674410087, 0.875843989351356, 0.8758439893513554, 0.7519405835488367, 0.7519405835488361, 0.6262546777798677, 0.6262546777798675]",9.575673587391975e-16,3.885780586188048e-15,"[0.9666640674410084, 0.966664067441008, 0.8758439893513555, 0.8758439893513549, 0.7519405835488406, 0.7519405835488356, 0.6262546777798673, 0.6262546777798668]"
20,18,directed_cycle_normal,4,"[0.9344394192815951, 0.9344394192815944, 0.7671026936828982, 0.7671026936828979, 0.565414641187765, 0.5654146411877646, 0.39219492144116563, 0.39219492144116547]",1.4918621893400541e-15,5.995204332975845e-15,"[0.9344394192815944, 0.9344394192815936, 0.7671026936828974, 0.7671026936828963, 0.565414641187771, 0.5654146411877634, 0.39219492144116547, 0.3921949214411648]"
20,18,directed_cycle_normal,8,"[0.873177028307324, 0.8731770283073229, 0.5884465426555582, 0.5884465426555578, 0.31969371646948885, 0.3196937164694888, 0.15381685640424203, 0.15381685640424203]",1.817990202823694e-15,6.938893903907228e-15,"[0.8731770283073234, 0.8731770283073218, 0.5884465426555571, 0.5884465426555554, 0.3196937164694958, 0.31969371646948724, 0.15381685640424192, 0.15381685640424142]"
20,18,directed_cycle_normal,16,"[0.7624381227636087, 0.7624381227636085, 0.3462693335632799, 0.34626933356327944, 0.10220407235007394, 0.10220407235007381, 0.023659625314083207, 0.023659625314083197]",1.6952585168983347e-15,4.427014310692812e-15,"[0.7624381227636082, 0.7624381227636055, 0.3462693335632783, 0.3462693335632764, 0.10220407235007836, 0.10220407235007292, 0.023659625314083183, 0.023659625314083024]"
20,18,directed_nonnormal,2,"[0.31139639700441607, 0.26691832522898656, 0.2550977770937249, 0.2481501049092952, 0.21815563419746228, 0.21067301269471614, 0.18846061061189237, 0.16429483942879597]",0.020642719088060188,0.038742833393811404,"[0.3501392303982275, 0.3014113211717486, 0.28451711834321936, 0.2566756107796016, 0.2404675037741275, 0.2209105901247946, 0.1930529364029922, 0.1811141428790596]"
20,18,directed_nonnormal,4,"[0.07727694366435128, 0.05797451520755479, 0.05437103577695578, 0.05228400102591819, 0.04909248444404997, 0.04264374849434771, 0.03392587020874466, 0.02560508212229709]",0.017975352781854092,0.04532053699951172,"[0.122597480663863, 0.090848784530499, 0.0809499906303295, 0.06588236916908154, 0.057824620371360026, 0.048801488829285, 0.037269436253817755, 0.03280233275081641]"
20,18,directed_nonnormal,8,"[0.004115265549804319, 0.0033276361889056465, 0.0025099237380736506, 0.0023515114782054272, 0.0020217577299949385, 0.0011586904600222195, 0.0010563931595576749, 0.0010112373104076908]",0.003101861474603089,0.010914876715321944,"[0.015030142265126263, 0.008253501650669034, 0.006552900983050434, 0.004340486567331145, 0.003343686721091905, 0.0023815853119548286, 0.001389010878677385, 0.0010759930338952832]"
20,18,directed_nonnormal,16,"[8.634495625358274e-06, 6.11792929600097e-06, 4.903386821789211e-06, 3.3061666719912756e-06, 2.503369327996231e-06, 1.9520096271337355e-06, 1.5182427014480333e-06, 1.4363818374631434e-06]",4.324129530089255e-05,0.00021727068088457657,"[0.00022590517650993486, 6.812028949759647e-05, 4.294051129366334e-05, 1.8839823641182103e-05, 1.1180240888806337e-05, 5.671948598118978e-06, 1.929351221084121e-06, 1.1577610089911761e-06]"
20,19,reversible,2,"[0.5549247044816236, 0.5412295315835187, 0.5288601841552346, 0.5179216656429598, 0.5164728674961379, 0.49959772932021324, 0.49671560813470067, 0.4763016314328829]",2.42861286636753e-16,6.106226635438361e-16,"[0.5549247044816236, 0.541229531583519, 0.5288601841552346, 0.5179216656429603, 0.5164728674961383, 0.49959772932021385, 0.49671560813470056, 0.4763016314328829]"
20,19,reversible,4,"[0.30794142764401705, 0.2929294058581151, 0.27969309438470863, 0.26824285174237783, 0.26674422285968324, 0.2495978911419132, 0.24672639536462546, 0.22686324410562575]",2.671474153004283e-16,4.996003610813204e-16,"[0.3079414276440172, 0.2929294058581155, 0.2796930943847087, 0.26824285174237833, 0.2667442228596837, 0.24959789114191366, 0.24672639536462543, 0.22686324410562583]"
20,19,reversible,8,"[0.09482792285943543, 0.08580763681638834, 0.07822822704649358, 0.07195422751088332, 0.07115248042901637, 0.06229910726249039, 0.06087391416962153, 0.05146693152612875]",1.3183898417423734e-16,2.498001805406602e-16,"[0.0948279228594355, 0.08580763681638853, 0.07822822704649356, 0.07195422751088357, 0.07115248042901659, 0.062299107262490584, 0.060873914169621464, 0.05146693152612878]"
20,19,reversible,16,"[0.008992334953835042, 0.007362950536013204, 0.006119655506837767, 0.005177410856687957, 0.0050626754712015595, 0.0038811787657032836, 0.0037056334263304604, 0.0026488450407152297]",2.1521413123837263e-17,3.5561831257524545e-17,"[0.00899233495383505, 0.007362950536013237, 0.006119655506837746, 0.005177410856687993, 0.005062675471201589, 0.003881178765703307, 0.0037056334263304404, 0.0026488450407152284]"
20,19,metastable_reversible,2,"[0.9872967684921717, 0.10447828377880404, 0.09459421538553618, 0.08602159548200888, 0.07357849053182072, 0.06775991002769213, 0.04359052353673566, 0.04059654670348038]",5.204170427930421e-17,1.1102230246251565e-16,"[0.9872967684921716, 0.10447828377880396, 0.0945942153855362, 0.08602159548200884, 0.07357849053182075, 0.06775991002769209, 0.04359052353673575, 0.040596546703480375]"
20,19,metastable_reversible,4,"[0.9747549090750846, 0.010915711781364267, 0.008948065584405201, 0.00739971488927037, 0.0054137942689412456, 0.004591405406960999, 0.0019001337422067095, 0.0016480796042478508]",3.12792326762068e-17,1.1102230246251565e-16,"[0.9747549090750847, 0.010915711781364289, 0.008948065584405213, 0.007399714889270364, 0.005413794268941236, 0.004591405406960927, 0.0019001337422067139, 0.0016480796042478633]"
20,19,metastable_reversible,8,"[0.9501471327659767, 0.00011915276369379336, 8.006787770282706e-05, 5.475578044250026e-05, 2.930916838641217e-05, 2.108100361098024e-05, 3.6105082382647715e-06, 2.716166381928661e-06]",3.363170786852801e-17,1.1102230246251565e-16,"[0.9501471327659766, 0.00011915276369381514, 8.0067877702817e-05, 5.475578044248952e-05, 2.9309168386420974e-05, 2.108100361107004e-05, 3.61050823827249e-06, 2.7161663819377936e-06]"
20,19,metastable_reversible,16,"[0.9027795739034064, 1.4197381132225723e-08, 6.410865034282228e-09, 2.9981954877793416e-09, 8.590273618186815e-10, 4.444086681874154e-10, 1.3035774738579253e-11, 7.377562128865532e-12]",2.7462969979245182e-17,1.1102230246251565e-16,"[0.9027795739034065, 1.4197381095874151e-08, 6.41086503983326e-09, 2.998195491866117e-09, 8.590273515035787e-10, 4.4440871324994807e-10, 1.303576973863352e-11, 7.377559814369045e-12]"
20,19,directed_cycle_normal,2,"[0.9666640674410089, 0.9666640674410087, 0.875843989351356, 0.8758439893513554, 0.7519405835488367, 0.7519405835488361, 0.6262546777798677, 0.6262546777798675]",9.575673587391975e-16,3.885780586188048e-15,"[0.9666640674410084, 0.966664067441008, 0.8758439893513555, 0.8758439893513549, 0.7519405835488406, 0.7519405835488356, 0.6262546777798673, 0.6262546777798668]"
