dynamics,replicate,axis,axis_value,lag,trajectory_length,bins,step,diffusion,observation_stride,initial,spectrum_mae,chapman_kolmogorov_max_abs,transition_weighted_l2
double_well,9,discretization,16,4,100000,16,0.02,0.18,1,equilibrium,0.08833338760174958,0.11949817222491088,0.07826447729393245
double_well,9,discretization,16,8,100000,16,0.02,0.18,1,equilibrium,0.10748529499599938,0.15376047221304057,0.08914891680594533
double_well,9,discretization,16,16,100000,16,0.02,0.18,1,equilibrium,0.0946582224625215,0.14237917194623081,0.08506261049281205
multi_well,9,discretization,16,2,100000,16,0.02,0.18,1,equilibrium,0.04352580804547985,0.06304277382692558,0.05157756227864185
multi_well,9,discretization,16,4,100000,16,0.02,0.18,1,equilibrium,0.10296771699793347,0.14036003163789956,0.10199713569344203
multi_well,9,discretization,16,8,100000,16,0.02,0.18,1,equilibrium,0.1539044483148002,0.2136000054781223,0.13261323204183326
multi_well,9,discretization,16,16,100000,16,0.02,0.18,1,equilibrium,0.17229283231518536,0.25203633828933236,0.14640547983099622
ornstein_uhlenbeck,0,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.02064456546646134,0.050317607526271346,0.025756452229399027
ornstein_uhlenbeck,0,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.04747959344359519,0.11907451031607841,0.03427013533163706
ornstein_uhlenbeck,0,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06327068578375211,0.15621265604429152,0.03841486152902523
ornstein_uhlenbeck,0,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07136045626368205,0.1529088681004335,0.03787731117688822
double_well,0,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.01463078044633423,0.05649475428422268,0.024308005615173628
double_well,0,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03607393440044144,0.08046866926208746,0.03013419017143236
double_well,0,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.057540341542749646,0.06978739985593835,0.03293892598415359
double_well,0,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07334215431495097,0.04084874087807243,0.037205804999131
multi_well,0,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.01907826304118622,0.07060089564038874,0.03311993811321961
multi_well,0,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.05638539387583534,0.154434537854221,0.052496424670424965
multi_well,0,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.11304403888366661,0.24952639261810472,0.06774323691923052
multi_well,0,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.1713613802114559,0.2916797225719845,0.07556001177771877
ornstein_uhlenbeck,1,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.023532808863385817,0.05734996770663858,0.026187255026411515
ornstein_uhlenbeck,1,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.05057619341024243,0.11861776935863677,0.03558091371856882
ornstein_uhlenbeck,1,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.07055294079089415,0.16852292871758456,0.04197411531354358
ornstein_uhlenbeck,1,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07313247347028276,0.15290497404498415,0.03969613145955931
double_well,1,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.01472672736157181,0.03425517824816543,0.02381168371472521
double_well,1,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.0313196873681708,0.055905844768678215,0.027065909729490297
double_well,1,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.04724254156205974,0.06106638743848253,0.030649750497896734
double_well,1,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.062472061188592526,0.04181127123248443,0.03584551036224926
multi_well,1,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.023075216281161548,0.0758492804841524,0.03395262070880678
multi_well,1,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.06741986510746209,0.1553838584406646,0.0554747287233184
multi_well,1,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.12992516003315502,0.235747298286835,0.073813205794778
multi_well,1,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.18721148559845852,0.31353689939947216,0.08193979581990085
ornstein_uhlenbeck,2,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.022433424269092186,0.05462557466119522,0.02618716309799544
ornstein_uhlenbeck,2,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.04456791323349534,0.11254670964640606,0.03449644727831463
ornstein_uhlenbeck,2,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06021316768634125,0.13757845253203016,0.03700061994344498
ornstein_uhlenbeck,2,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.06730386540469427,0.11239560814014526,0.035810814933589445
double_well,2,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.01540091855635281,0.06305400434925024,0.02524910855009565
double_well,2,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03639053045692941,0.0657565566197385,0.028692472938611973
double_well,2,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.0554895648308118,0.05397652689612353,0.03253497382445856
double_well,2,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.06987883105976626,0.040288436876540226,0.03739050831174126
multi_well,2,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.023052106726952334,0.07252696015258797,0.034623454788003376
multi_well,2,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.06422277696425588,0.15727618525653564,0.060663276494449844
multi_well,2,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.13034551150068985,0.25678288587817744,0.08468414163785448
multi_well,2,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.21156820769425982,0.3735026103896208,0.09996163582573453
ornstein_uhlenbeck,3,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.023228401417559677,0.0677304454206864,0.027812661853953535
ornstein_uhlenbeck,3,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.05079360482319159,0.12842972643619344,0.03600392538727731
ornstein_uhlenbeck,3,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06964654489599495,0.17667752459429348,0.0411150083676887
ornstein_uhlenbeck,3,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07760667001494237,0.16491671895792756,0.041251583609194
double_well,3,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.014959717396771627,0.043967378109031174,0.025419531146291884
double_well,3,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03348996756918534,0.06367901320891456,0.028171430663427983
double_well,3,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.051770555842643354,0.05274094748466046,0.0318384927310911
double_well,3,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07179107034473069,0.05362854701870229,0.03715129876068109
multi_well,3,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.02227516218838406,0.06709276003101383,0.03316942388188168
multi_well,3,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.06392994219931271,0.15062416117152233,0.05437078181758316
multi_well,3,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.12749434060360254,0.251856269302782,0.07628544906703556
multi_well,3,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.1992943055244118,0.37270082787543046,0.09278619337115343
ornstein_uhlenbeck,4,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.024087035093262515,0.06719637088843522,0.0284385128236717
ornstein_uhlenbeck,4,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.050461323237318334,0.1285377189750883,0.03639572902538262
ornstein_uhlenbeck,4,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.07161896689215143,0.17773396807539604,0.04240713379202703
ornstein_uhlenbeck,4,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07609190668765367,0.1556988353434022,0.0399769463672254
double_well,4,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.01565578105093704,0.056502440209645344,0.02564234923195861
double_well,4,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.038025347333617884,0.08480601111633795,0.030168399934292118
double_well,4,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.060593343768915384,0.10418766699933871,0.033584697025523885
double_well,4,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07447739257953642,0.07368525943521687,0.03822950986311825
multi_well,4,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.020629981386637214,0.06872177253085576,0.03582204644805748
multi_well,4,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.05863097667815262,0.13691498839393323,0.05780405082610163
multi_well,4,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.11433266608964376,0.20649091764458266,0.07288420459406413
multi_well,4,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.16973809123575628,0.192135799163076,0.07676305797006866
ornstein_uhlenbeck,5,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.023242742036933717,0.058664481699408744,0.027368596333156723
ornstein_uhlenbeck,5,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.04928968636992158,0.11625467114446858,0.03500790866996548
ornstein_uhlenbeck,5,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06255326554787789,0.1379814441390339,0.037204244609788654
ornstein_uhlenbeck,5,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07106817186352092,0.12067498455673215,0.03711322203716911
double_well,5,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.014854199224377501,0.03758341443244079,0.024479745266528
double_well,5,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.037728657472186004,0.051990859502528075,0.02998730777116905
double_well,5,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.05977469095807319,0.04996998976116182,0.03346300379212268
double_well,5,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07595179820350577,0.04028384459269632,0.0392016711152645
multi_well,5,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.024231301996947605,0.06766919904204882,0.032961397224517595
multi_well,5,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.07334421084326231,0.14574275544649096,0.05822749584946983
multi_well,5,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.1499324635958281,0.25460324139257956,0.08378080052586111
multi_well,5,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.22831253917618352,0.36955027492199527,0.10134992691219809
ornstein_uhlenbeck,6,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.023623611441954302,0.05987268470227547,0.02645394880935432
ornstein_uhlenbeck,6,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.05190064998604815,0.12333220492610203,0.036091373349146666
ornstein_uhlenbeck,6,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.07068695699499797,0.1599908251991249,0.04059556995443484
ornstein_uhlenbeck,6,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07651565291051007,0.1505627664532531,0.03885420472796951
double_well,6,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.016112743438508687,0.05209928482480364,0.025131618625233942
double_well,6,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03509276688742198,0.08109152912675649,0.028923020937967163
double_well,6,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.052294504234320104,0.051204197247344735,0.03132786490968042
double_well,6,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.06748172685213033,0.04567321961819645,0.03685365895517164
multi_well,6,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.020038761341319156,0.06859805615513903,0.03633919645908639
multi_well,6,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.055722701038439654,0.15625668729019537,0.06009899636577024
multi_well,6,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.11087362900374406,0.22212592575609819,0.07711812133724026
multi_well,6,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.1773175910357538,0.20495602156413847,0.08388171951304275
ornstein_uhlenbeck,7,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.022618045886861685,0.055534476264147425,0.026287411042895618
ornstein_uhlenbeck,7,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.04791619359391833,0.1087626515474957,0.033170220588885614
ornstein_uhlenbeck,7,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06110696358283815,0.13818964199363715,0.03619159757193661
ornstein_uhlenbeck,7,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.06836290223701577,0.12325523337239697,0.03612304733589208
double_well,7,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.015172201104673724,0.06222915559360437,0.02676591331383929
double_well,7,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03404446620365143,0.07852597764602143,0.029957011103024036
double_well,7,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.05210832549705316,0.057694152268025656,0.03110018407419177
double_well,7,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.06513231480238331,0.03316830745954098,0.03677041737852432
multi_well,7,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.021673701699418083,0.06459204670657642,0.03288174339704249
multi_well,7,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.06328125063117643,0.14175858849710665,0.05525099094362476
multi_well,7,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.13369775804502204,0.2606491839460999,0.08129360371212993
multi_well,7,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.20835950835720196,0.3521483916606813,0.09545690278262085
ornstein_uhlenbeck,8,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.0217434579150953,0.05671880749962155,0.025734710625798442
ornstein_uhlenbeck,8,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.04935218486928854,0.11784920678705801,0.03514701937873558
ornstein_uhlenbeck,8,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06267779157466188,0.15011447645500042,0.03735010361910458
ornstein_uhlenbeck,8,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07092502857063482,0.13974704098812324,0.03755254977062233
double_well,8,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.014529659565516051,0.0504963039825056,0.02466717431151045
double_well,8,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.0335462919236157,0.07362186822881367,0.029068432663812285
double_well,8,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.05344423849633756,0.06628459554584315,0.0316217623058085
double_well,8,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.06858251751774011,0.03654043000256363,0.036506759798312007
multi_well,8,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.023280638904823306,0.07983643461542522,0.03381633309733494
multi_well,8,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.06137180164126353,0.15656298514065842,0.053762321487533994
multi_well,8,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.11306278472833683,0.22673995888693121,0.06622714145793789
multi_well,8,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.15527805519998272,0.2287641044238135,0.07008715406696979
ornstein_uhlenbeck,9,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.02335072300785586,0.05573134514750433,0.0266235667123453
ornstein_uhlenbeck,9,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.047435122779705595,0.11109523938189214,0.03359849865807341
ornstein_uhlenbeck,9,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06634707424559116,0.15812489751306752,0.038883958562367434
ornstein_uhlenbeck,9,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07808858450680498,0.17049199905281806,0.04070303496204526
double_well,9,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.01676746552540491,0.04541675068850404,0.025069364174817504
double_well,9,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.038585088616637564,0.07477338911129577,0.03079147596617474
double_well,9,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.05891691169230149,0.07720877574099494,0.03414867109255868
double_well,9,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07070906682092067,0.05410825360591823,0.038161978314246586
multi_well,9,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.019619776351423576,0.06323296001500955,0.03370574187216373
multi_well,9,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.058387163778921836,0.14627346503600502,0.059656557185566145
multi_well,9,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.12277002889078378,0.2499741652291717,0.0809399483661757
multi_well,9,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.19104731437308659,0.3173258359335165,0.08969721785206929
ornstein_uhlenbeck,0,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.022855619304738957,0.052733409746380966,0.024490677048211312
ornstein_uhlenbeck,0,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.04564225135035625,0.11445299591781077,0.03931788784903832
ornstein_uhlenbeck,0,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.05553371916171238,0.14985025162531818,0.04493098576750254
ornstein_uhlenbeck,0,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.04765770270456959,0.12259459706997375,0.036784969606061174
double_well,0,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.028400705609992603,0.04880306924761402,0.02932642919369342
double_well,0,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.06528213434545647,0.12006363168389467,0.05017716593389247
double_well,0,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.0966178638418757,0.20037486033768004,0.06447400346186118
double_well,0,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.09793011424949857,0.23025370565896605,0.06520593483633504
multi_well,0,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.019103809093225788,0.051137418879107166,0.0229951533494377
multi_well,0,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03612625451615603,0.10790969970638375,0.03212992407342193
multi_well,0,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.04093072847441455,0.1233833659215885,0.03298886459942591
multi_well,0,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.03440316991359531,0.07988648819791533,0.024984448163182654
ornstein_uhlenbeck,1,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02296634199032109,0.05121166226640217,0.025696558514700266
ornstein_uhlenbeck,1,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.04548638336303343,0.11340595221692351,0.03966613838610454
ornstein_uhlenbeck,1,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.05306784098102314,0.14103790185654463,0.0429132566521083
ornstein_uhlenbeck,1,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.04965233261077256,0.13401562880741366,0.038659694368489164
double_well,1,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02258579472111577,0.05094474264415283,0.029681568949347727
double_well,1,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.055080289983516426,0.11722980986908726,0.04990878578263864
double_well,1,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.08891090847244787,0.2142894323466245,0.06599557490376975
double_well,1,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.09750296554443112,0.28118079342757074,0.07084560821181243
multi_well,1,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02123102112987127,0.05255838382614253,0.0236489033391087
multi_well,1,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03536251111258963,0.09121798928755814,0.030149109491083816
multi_well,1,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.03647703465472906,0.08150309088547464,0.02779214121702291
multi_well,1,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.033309644748582126,0.0514923566662249,0.023581303225583296
ornstein_uhlenbeck,2,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.024275308697865518,0.05329159776558123,0.0243427543506075
ornstein_uhlenbeck,2,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.046886259788951404,0.10630233910188436,0.038570276252474056
ornstein_uhlenbeck,2,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.05571105254213998,0.14853297134227172,0.04476553565595453
ornstein_uhlenbeck,2,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.0561550514068629,0.1520983388018938,0.0423241251445309
double_well,2,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.024228362024241085,0.05524754808144805,0.029578888886461197
double_well,2,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.060591693383625855,0.13890012970634769,0.05108864063626949
double_well,2,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.0965661263659113,0.25263139633189763,0.068684879186273
double_well,2,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.10443924856477277,0.31888460480924774,0.07531942516728761
multi_well,2,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.0214731736007154,0.052066849296083406,0.023303281063257
multi_well,2,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.037306711110934,0.09901445923810898,0.031072753591831048
multi_well,2,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.04012685915896117,0.08942383313535476,0.02863770900542712
multi_well,2,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.03268360494305062,0.04388468848273877,0.02173705492194475
ornstein_uhlenbeck,3,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.023716848651265058,0.05202067322834336,0.02369106242705025
ornstein_uhlenbeck,3,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.04522112879219348,0.10726144109556213,0.038156971330928414
ornstein_uhlenbeck,3,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.05618594953548398,0.15318204138311697,0.04572247973493797
ornstein_uhlenbeck,3,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.05605008702463441,0.16107022781243205,0.0435412944302032
double_well,3,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.023059522668582952,0.053574206556467274,0.0297354328368732
double_well,3,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.05877121414562954,0.1286511697422712,0.05148927988413841
double_well,3,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.08871071377833344,0.20535733518490473,0.06401905365236787
double_well,3,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.09355543250743989,0.23833821581449688,0.0654843065443451
multi_well,3,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02031322721768348,0.05534456113880959,0.02272283673402421
multi_well,3,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03404550132354677,0.0960059195325556,0.029652493315571193
multi_well,3,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.037179246286664455,0.10024170166483251,0.02921867924207199
multi_well,3,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.033183335085489714,0.06429931872131107,0.023166141356344715
ornstein_uhlenbeck,4,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02458490318634239,0.05338538521564107,0.025775235989388936
ornstein_uhlenbeck,4,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.048875331821030994,0.11447015674867445,0.041234919952533484
ornstein_uhlenbeck,4,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.05625726230397669,0.15285191245760604,0.0461336810726857
ornstein_uhlenbeck,4,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.05786011357375977,0.1391167046991205,0.04197495667814802
double_well,4,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.025328799081590095,0.057619999979628966,0.032404339737974
double_well,4,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.06409975271398222,0.1280612678884644,0.05631687700182854
double_well,4,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.09545728187530003,0.2316523777401423,0.06883404123884675
double_well,4,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.0992466832700313,0.2915553332154444,0.07111951804399974
multi_well,4,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.021533944119214762,0.05847391354596154,0.023800541348570667
multi_well,4,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.038383565018178585,0.10008171831083207,0.03183205380090854
multi_well,4,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.04070653572033714,0.09723936155464852,0.030605408210796395
multi_well,4,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.033037224222399984,0.0598943396266098,0.023920155449399568
ornstein_uhlenbeck,5,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02527910069350891,0.05479928612041807,0.025271688576482963
ornstein_uhlenbeck,5,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.050447152140138694,0.11711004826907323,0.04256617109168581
ornstein_uhlenbeck,5,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.060341988588916616,0.16465555891257982,0.0493040440858718
ornstein_uhlenbeck,5,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.06418139340211718,0.17113111217825544,0.04807063821269123
double_well,5,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02140801813466916,0.043355667643916185,0.02214969227856915
double_well,5,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.040476977748504575,0.11000690085633946,0.0339592520420764
double_well,5,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.0496820532294548,0.1640949515300808,0.040450758831710336
double_well,5,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.05135454907446621,0.19194708383603343,0.041733754174612586
multi_well,5,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.022815157592839305,0.0614388510510131,0.02474596178848924
multi_well,5,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.037204248345569096,0.10891274592627048,0.03197212377021029
multi_well,5,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.038268137406447314,0.11798896090190167,0.03096838743418841
multi_well,5,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.0330041018761891,0.08064262162564996,0.0249303777302112
ornstein_uhlenbeck,6,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.023954475506708553,0.05313511359009493,0.026809681455084302
ornstein_uhlenbeck,6,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.04270994842719534,0.10782387040078045,0.03846135028698001
ornstein_uhlenbeck,6,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.05329194096115754,0.14906766247514935,0.04428886861379618
ornstein_uhlenbeck,6,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.05435229689756317,0.15616842883447937,0.041596454602647895
double_well,6,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.025637441604853678,0.055091063905961524,0.032402451941112305
double_well,6,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.059263542251004234,0.12213039899146216,0.05376348748084958
double_well,6,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.0941421707662856,0.2094447485681475,0.06747149251598251
