run_id,name,dataset,suite,corruption,family,severity,accuracy
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,brightness,,5,0.4911
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,contrast,,1,0.5477
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,contrast,,2,0.4735
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,contrast,,3,0.413
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,contrast,,4,0.3342
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,contrast,,5,0.2051
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,defocus_blur,,1,0.569
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,defocus_blur,,2,0.5612
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,defocus_blur,,3,0.5473
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,defocus_blur,,4,0.5327
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,defocus_blur,,5,0.4919
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,elastic_transform,,1,0.5519
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,elastic_transform,,2,0.5549
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,elastic_transform,,3,0.5404
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,elastic_transform,,4,0.5306
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,elastic_transform,,5,0.5233
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,fog,,1,0.5661
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,fog,,2,0.5388
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,fog,,3,0.4931
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,fog,,4,0.428
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,fog,,5,0.3121
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,frost,,1,0.5461
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,frost,,2,0.5215
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,frost,,3,0.4818
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,frost,,4,0.4829
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,frost,,5,0.4365
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,gaussian_blur,,1,0.569
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,gaussian_blur,,2,0.5457
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,gaussian_blur,,3,0.5287
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,gaussian_blur,,4,0.5104
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,gaussian_blur,,5,0.4756
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,gaussian_noise,,1,0.5324
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,gaussian_noise,,2,0.4828
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,gaussian_noise,,3,0.4302
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,gaussian_noise,,4,0.4093
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,gaussian_noise,,5,0.38
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,glass_blur,,1,0.5463
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,glass_blur,,2,0.5431
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,glass_blur,,3,0.541
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,glass_blur,,4,0.5188
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,glass_blur,,5,0.5195
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,impulse_noise,,1,0.5386
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,impulse_noise,,2,0.4879
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,impulse_noise,,3,0.4529
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,impulse_noise,,4,0.3683
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,impulse_noise,,5,0.316
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,jpeg_compression,,1,0.5316
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,jpeg_compression,,2,0.5098
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,jpeg_compression,,3,0.5017
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,jpeg_compression,,4,0.4967
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,jpeg_compression,,5,0.4812
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,motion_blur,,1,0.5559
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,motion_blur,,2,0.5334
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,motion_blur,,3,0.5137
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,motion_blur,,4,0.5124
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,motion_blur,,5,0.4934
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,pixelate,,1,0.57
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,pixelate,,2,0.5659
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,pixelate,,3,0.565
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,pixelate,,4,0.557
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,pixelate,,5,0.5503
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,saturate,,1,0.5284
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,saturate,,2,0.4504
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,saturate,,3,0.5556
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,saturate,,4,0.4784
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,saturate,,5,0.4157
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,shot_noise,,1,0.5445
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,shot_noise,,2,0.5185
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,shot_noise,,3,0.4604
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,shot_noise,,4,0.4288
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,shot_noise,,5,0.3896
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,snow,,1,0.5524
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,snow,,2,0.5224
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,snow,,3,0.5171
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,snow,,4,0.5012
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,snow,,5,0.5057
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,spatter,,1,0.5587
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,spatter,,2,0.5365
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,spatter,,3,0.491
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,spatter,,4,0.5354
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,spatter,,5,0.4961
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,speckle_noise,,1,0.5364
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,speckle_noise,,2,0.4934
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,speckle_noise,,3,0.4679
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,speckle_noise,,4,0.4152
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,speckle_noise,,5,0.3699
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,zoom_blur,,1,0.5502
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,zoom_blur,,2,0.5471
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,zoom_blur,,3,0.5391
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,zoom_blur,,4,0.5347
20260807-053140_cifar10-paper-concat-20epoch-cifar10c,cifar10-paper-concat-20epoch-cifar10c,cifar10,cifar10-c,zoom_blur,,5,0.5232
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,brightness,,1,0.6693
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,brightness,,2,0.6614
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,brightness,,3,0.6551
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,brightness,,4,0.6392
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,brightness,,5,0.6028
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,contrast,,1,0.6553
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,contrast,,2,0.5821
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,contrast,,3,0.51
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,contrast,,4,0.4001
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,contrast,,5,0.2132
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,defocus_blur,,1,0.6694
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,defocus_blur,,2,0.657
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,defocus_blur,,3,0.6345
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,defocus_blur,,4,0.6004
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,defocus_blur,,5,0.5189
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,elastic_transform,,1,0.6426
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,elastic_transform,,2,0.642
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,elastic_transform,,3,0.6278
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,elastic_transform,,4,0.6193
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,elastic_transform,,5,0.6099
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,fog,,1,0.6704
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,fog,,2,0.6346
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,fog,,3,0.5871
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,fog,,4,0.5046
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,fog,,5,0.359
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,frost,,1,0.6524
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,frost,,2,0.6261
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,frost,,3,0.5789
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,frost,,4,0.5705
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,frost,,5,0.5167
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,gaussian_blur,,1,0.6693
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,gaussian_blur,,2,0.6329
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,gaussian_blur,,3,0.6014
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,gaussian_blur,,4,0.5653
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,gaussian_blur,,5,0.4831
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,gaussian_noise,,1,0.6204
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,gaussian_noise,,2,0.5582
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,gaussian_noise,,3,0.4855
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,gaussian_noise,,4,0.4512
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,gaussian_noise,,5,0.4084
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,glass_blur,,1,0.6281
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,glass_blur,,2,0.6284
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,glass_blur,,3,0.6324
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,glass_blur,,4,0.5847
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,glass_blur,,5,0.5883
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,impulse_noise,,1,0.6318
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,impulse_noise,,2,0.5739
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,impulse_noise,,3,0.5137
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,impulse_noise,,4,0.3969
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,impulse_noise,,5,0.3192
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,jpeg_compression,,1,0.6329
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,jpeg_compression,,2,0.6108
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,jpeg_compression,,3,0.6029
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,jpeg_compression,,4,0.5969
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,jpeg_compression,,5,0.5769
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,motion_blur,,1,0.6485
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,motion_blur,,2,0.6117
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,motion_blur,,3,0.5648
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,motion_blur,,4,0.5671
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,motion_blur,,5,0.528
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,pixelate,,1,0.6712
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,pixelate,,2,0.6642
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,pixelate,,3,0.6672
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,pixelate,,4,0.6533
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,pixelate,,5,0.6463
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,saturate,,1,0.6424
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,saturate,,2,0.5954
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,saturate,,3,0.6562
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,saturate,,4,0.6039
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,saturate,,5,0.5391
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,shot_noise,,1,0.6451
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,shot_noise,,2,0.6072
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,shot_noise,,3,0.5197
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,shot_noise,,4,0.4781
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,shot_noise,,5,0.4179
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,snow,,1,0.6596
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,snow,,2,0.617
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,snow,,3,0.6044
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,snow,,4,0.5925
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,snow,,5,0.5866
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,spatter,,1,0.6603
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,spatter,,2,0.6291
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,spatter,,3,0.5847
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,spatter,,4,0.6384
20260807-054707_cifar10-gmean-matched-head-20epoch-cifar10c,cifar10-gmean-matched-head-20epoch-cifar10c,cifar10,cifar10-c,spatter,,5,0.5979
