dynamics,replicate,axis,axis_value,lag,trajectory_length,bins,step,diffusion,observation_stride,initial,spectrum_mae,chapman_kolmogorov_max_abs,transition_weighted_l2
ornstein_uhlenbeck,2,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.05490167720964584,0.13549471175740146,0.03795038213617086
ornstein_uhlenbeck,2,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.07238303186955088,0.18394197765491654,0.04277815523700176
ornstein_uhlenbeck,2,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07988053440927861,0.19496462762691913,0.04232396691864105
double_well,2,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.013308796181336832,0.04086335737134056,0.023738515532932304
double_well,2,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.031464669699378195,0.06586715626629625,0.029255598501512062
double_well,2,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.04942955075531518,0.06573403761561969,0.03216140930389249
double_well,2,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.06483106379415622,0.041696211117968965,0.03618964864963107
multi_well,2,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.023934524786610067,0.0664434268639521,0.03208896685007272
multi_well,2,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.06663769982397394,0.15248927544124125,0.054212313689071416
multi_well,2,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.12395210230680047,0.22665565587539888,0.06806673960949174
multi_well,2,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.16466068031268458,0.22776277373561188,0.07124077165125518
ornstein_uhlenbeck,3,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.0205466822309859,0.05428167702881426,0.026231518795071705
ornstein_uhlenbeck,3,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.04503772379396627,0.10731463326363144,0.03303812556256545
ornstein_uhlenbeck,3,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06717170946314686,0.17336025950541445,0.04063668668564491
ornstein_uhlenbeck,3,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.074292451324973,0.14940883903256305,0.039974622792963266
double_well,3,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.015034122968967195,0.05159539691139303,0.02479784551534181
double_well,3,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03544074508777263,0.07068966059850679,0.028864680225307842
double_well,3,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.053163453922518256,0.05249211088999192,0.03154758871980534
double_well,3,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.06674991605759949,0.0418175908695734,0.036687239657535564
multi_well,3,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.021376442413050895,0.06496760203306462,0.033275909941171536
multi_well,3,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.06311580425542458,0.1571740655881817,0.056089976135301214
multi_well,3,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.1339363291803204,0.25258675466139363,0.08198990397239829
multi_well,3,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.22197622199678196,0.368921638795177,0.10345159568967012
ornstein_uhlenbeck,4,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.023822528103426797,0.06154790641725483,0.027133348158587596
ornstein_uhlenbeck,4,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.0510001014375554,0.11209100411128509,0.034022708911794236
ornstein_uhlenbeck,4,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.07312600973259245,0.15306080564413482,0.039847870742658664
ornstein_uhlenbeck,4,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07801203112925062,0.15973747585118617,0.03957561579909678
double_well,4,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.01527316989605422,0.057975372556260396,0.025532766804770627
double_well,4,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03660815994558766,0.08303618386162476,0.03020616618618479
double_well,4,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.056718363457644125,0.07076050548007146,0.032851075066664494
double_well,4,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07111148949979144,0.06409164532847095,0.03739994620049822
multi_well,4,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.02201950016876096,0.060615397283539374,0.034844358769833605
multi_well,4,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.0623676562798684,0.14738612969011344,0.058824735959115346
multi_well,4,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.11711770616368664,0.22697625782200193,0.07332445052836387
multi_well,4,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.17074532251278463,0.2541110917880486,0.0785149091321347
ornstein_uhlenbeck,5,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.02318304791518909,0.07015776489247938,0.02732718755980913
ornstein_uhlenbeck,5,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.04929828456181666,0.1336543042078469,0.034758143765784275
ornstein_uhlenbeck,5,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.07183677390059826,0.16757895406965329,0.041111912566029994
ornstein_uhlenbeck,5,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07763052839420342,0.15785079853360404,0.0403074763930251
double_well,5,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.01628547512963434,0.05870332251756638,0.026870938697113655
double_well,5,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03765625900318051,0.08574974554802273,0.030554125909730237
double_well,5,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.058892727202801906,0.0814766396986831,0.03305601702448342
double_well,5,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07134320329299698,0.040545295763722844,0.03808477646200648
multi_well,5,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.02463348362324376,0.06302348997479634,0.03398004760267711
multi_well,5,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.06954886369681614,0.1481338795442425,0.057865338551521754
multi_well,5,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.13240274112534683,0.21805080372807262,0.07496593137495378
multi_well,5,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.19668698984227517,0.2774154523587332,0.08580093198276902
ornstein_uhlenbeck,6,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.022234804269794906,0.0593991671109948,0.027287402843190596
ornstein_uhlenbeck,6,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.050922242936533545,0.12440982257468103,0.036105450731977184
ornstein_uhlenbeck,6,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06864687708781089,0.1768429679107641,0.039872330845628016
ornstein_uhlenbeck,6,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07567727474286175,0.1750914105656486,0.04027776344117111
double_well,6,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.015869525701411633,0.046565703321283125,0.02535001330907107
double_well,6,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03766747814975839,0.07914773567534311,0.030561419150844822
double_well,6,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.055936469304723166,0.07334633522257389,0.03279257591425258
double_well,6,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.0669546498647542,0.041741083933595796,0.03668677275871112
multi_well,6,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.02272435167746678,0.06455900202194587,0.03265290801450975
multi_well,6,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.06874739261173836,0.1550190212230459,0.05644041322669129
multi_well,6,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.13205734876721642,0.2283622263654178,0.07497311593783156
multi_well,6,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.19527109816537042,0.3483462470938114,0.08838145554919835
ornstein_uhlenbeck,7,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.02277136488342124,0.060553060033187056,0.02698325860533246
ornstein_uhlenbeck,7,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.04384983447305414,0.11605651318991728,0.032504821998760834
ornstein_uhlenbeck,7,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06378004226588964,0.159260551857676,0.037946595120929884
ornstein_uhlenbeck,7,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07105193852648661,0.1429746573677352,0.0377645405372691
double_well,7,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.01684769703526394,0.0571739220410854,0.025534068295995607
double_well,7,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.039571566004726,0.09183464701502025,0.03025916485673552
double_well,7,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.05656384612674703,0.050555736442642635,0.031371872786991835
double_well,7,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07253396983377085,0.03875451803267127,0.03789389693792714
multi_well,7,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.022928597092735148,0.06187305850221425,0.032565031121985846
multi_well,7,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.0649782086937115,0.1366274268807275,0.05435345959111026
multi_well,7,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.12367043503384478,0.23261378564404012,0.07118103713202636
multi_well,7,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.18450671627471768,0.386779629765825,0.08361625065957079
ornstein_uhlenbeck,8,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.022000281682504827,0.061818844311490984,0.026458540516396182
ornstein_uhlenbeck,8,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.05059088590953287,0.13470264627070572,0.03653922556353903
ornstein_uhlenbeck,8,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.07262392710130608,0.1924605930395366,0.04370088397941032
ornstein_uhlenbeck,8,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07985820080807006,0.18107657225431587,0.04218417382867719
double_well,8,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.016084944169134724,0.06236121541888756,0.026014323923217723
double_well,8,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03636603677071447,0.09542250406534308,0.030423378395973852
double_well,8,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.055386257488172476,0.08553536027728786,0.03253082303072043
double_well,8,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.06702210609451063,0.037095404654347575,0.03606328464389043
multi_well,8,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.021168555330480038,0.0647110741686101,0.030790330067714897
multi_well,8,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.06075943673405701,0.14588571795641891,0.04976926351832911
multi_well,8,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.12068549421252628,0.21946016970725563,0.06704084299394557
multi_well,8,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.1795774095876349,0.37839556259516477,0.08169076507871666
ornstein_uhlenbeck,9,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.02265210531766576,0.05696026499360263,0.02779946369340792
ornstein_uhlenbeck,9,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.050579693491119716,0.11290479626186617,0.034559203382474125
ornstein_uhlenbeck,9,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.06835718772466534,0.160425407977341,0.038553190734297436
ornstein_uhlenbeck,9,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07083043587166267,0.12760527304286548,0.03707813990376234
double_well,9,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.015124051304293465,0.06752025624067182,0.02582207344734701
double_well,9,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.03715556004015794,0.09535172731395414,0.0302013208619696
double_well,9,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.059241217253461376,0.08799236732215496,0.03393590519824934
double_well,9,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.07027161011949772,0.033463851030854766,0.03737591161615155
multi_well,9,discretization,64,2,100000,64,0.02,0.18,1,equilibrium,0.020552895202014865,0.07173797111177649,0.03311606447674064
multi_well,9,discretization,64,4,100000,64,0.02,0.18,1,equilibrium,0.05737384136800068,0.15299401446658212,0.05308734727110609
multi_well,9,discretization,64,8,100000,64,0.02,0.18,1,equilibrium,0.10662672526624353,0.20496037646579968,0.06458283077169383
multi_well,9,discretization,64,16,100000,64,0.02,0.18,1,equilibrium,0.15363605495248267,0.20840478547135752,0.06922038747461508
ornstein_uhlenbeck,0,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.024411755110310435,0.049044111929385736,0.024052406307527533
ornstein_uhlenbeck,0,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.048580293546459596,0.11129529935368532,0.03990838433007881
ornstein_uhlenbeck,0,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.06230362345280096,0.14535355395522198,0.04605442417932192
ornstein_uhlenbeck,0,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.06021789213535862,0.14435583064428045,0.043603929453971
double_well,0,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.03130009382268768,0.056369830547257416,0.0312822258863498
double_well,0,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.07256623705174407,0.1366718343898703,0.05634112104101239
double_well,0,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.10365183135265738,0.2152255724068841,0.07174484925872332
double_well,0,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.109590865016048,0.2543320828563361,0.07710344509342344
multi_well,0,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02011238613429992,0.054292571818447155,0.022263043206055357
multi_well,0,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03584721960856145,0.10173111576740418,0.030833068135013984
multi_well,0,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.03982100912918829,0.1020633874868421,0.02914639341877919
multi_well,0,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.03684559150754093,0.07733235008758046,0.025269220185248933
ornstein_uhlenbeck,1,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02511067391368171,0.05919286460482198,0.026368501580764803
ornstein_uhlenbeck,1,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.04479974929777593,0.1171227835397105,0.03960584581536671
ornstein_uhlenbeck,1,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.056517117324561925,0.16516697069152075,0.04796187133408044
ornstein_uhlenbeck,1,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.05635493156857997,0.14892573094670614,0.04342364545915822
double_well,1,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.024179124727673654,0.04944622328397352,0.029975878608978268
double_well,1,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.059688192679791606,0.11625047069463046,0.05121269990289573
double_well,1,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.09627171307746263,0.2049864779434497,0.06750762437614621
double_well,1,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.10580792826582874,0.2658603641073088,0.07065768586566326
multi_well,1,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.025180454253402748,0.06375953333281448,0.025424594095867597
multi_well,1,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03985255448794614,0.10336671806342862,0.033736308942308384
multi_well,1,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.0428888681414655,0.12053482345967209,0.03484797215756297
multi_well,1,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.036278194732730945,0.0808350188181086,0.027729102401120486
ornstein_uhlenbeck,2,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.024134937574238367,0.05276794629292392,0.02527962554900338
ornstein_uhlenbeck,2,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.04817492866250417,0.10782853039089402,0.03965151020812887
ornstein_uhlenbeck,2,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.0600207983668824,0.14867981487682175,0.04724532036551503
ornstein_uhlenbeck,2,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.05482423212857966,0.1371857321573773,0.03988077603982594
double_well,2,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.025156031939059992,0.053125740840000435,0.029755470896986633
double_well,2,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.060883020603833805,0.10833094126634812,0.050648801130891874
double_well,2,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.0934619088467118,0.20515876708249742,0.06377971415782585
double_well,2,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.10303849040678337,0.280958465378467,0.07123661402809739
multi_well,2,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.019627082627723533,0.04893787970893926,0.022335084376496436
multi_well,2,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03601505052232649,0.09754029857381435,0.03103574316617955
multi_well,2,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.03755751649794992,0.09298428116793875,0.029012826423129086
multi_well,2,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.03283560197949037,0.06392070554881736,0.02326478499044163
ornstein_uhlenbeck,3,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.026671736551224658,0.06048447031889925,0.026838791543835748
ornstein_uhlenbeck,3,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.054264047038219757,0.12741459991425363,0.04441403397422257
ornstein_uhlenbeck,3,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.06824715534517185,0.1852527243211342,0.05414099238996536
ornstein_uhlenbeck,3,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.06325851692344953,0.19098042159323225,0.049072619069681085
double_well,3,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.024819606143111447,0.058684818459862065,0.03138790092430429
double_well,3,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.06080563660005576,0.1348522887481428,0.05301687480360455
double_well,3,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.0982915449367192,0.2538400010781001,0.06997715131897313
double_well,3,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.10662822501277885,0.32917450571808604,0.07784822915451059
multi_well,3,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02344206425280536,0.06111736017512803,0.02435938110588304
multi_well,3,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.04028027947188957,0.11487358169231837,0.0350937521618652
multi_well,3,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.04341857917713673,0.11531763665129563,0.033508154191866174
multi_well,3,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.0355409788667991,0.06745021146982742,0.02458462154489785
ornstein_uhlenbeck,4,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.022629894019097426,0.048245084975718,0.023750581215659167
ornstein_uhlenbeck,4,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.04281522163384174,0.10411935380891546,0.03646960070042968
ornstein_uhlenbeck,4,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.05543179472193611,0.14295701695643837,0.04473628891856635
ornstein_uhlenbeck,4,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.047614560008331794,0.12988104228614383,0.037464194094886806
double_well,4,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.02449700017439041,0.05955768871446965,0.031211858343034037
double_well,4,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.0625537414343158,0.13770399986830484,0.05405920110471185
double_well,4,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.09948151480821163,0.25076871807847273,0.0716751500040913
double_well,4,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.11083835907897012,0.33732757296900445,0.08029938597908425
multi_well,4,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.0223866229599407,0.05183580862683568,0.02368979661673684
multi_well,4,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03801932430316008,0.09893450067018128,0.03184209956254704
multi_well,4,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.0397105129856536,0.11037696050674406,0.0315406830734457
multi_well,4,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.03449010151260087,0.07241170151928393,0.024922741668991732
ornstein_uhlenbeck,5,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.025474976345213594,0.05506691888669668,0.025477192239134513
ornstein_uhlenbeck,5,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.047929166120979014,0.11115462903531015,0.0395897219241743
ornstein_uhlenbeck,5,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.05502372903923616,0.15380851835802983,0.04514947332748655
ornstein_uhlenbeck,5,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.05529214284170737,0.1491820474760911,0.04339398263337944
double_well,5,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.023332425678836838,0.056853242801400916,0.03186889502860407
double_well,5,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.05738038601408475,0.12347939631562477,0.053353468468004005
double_well,5,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.08993832792346666,0.219698452854744,0.06783237191125438
double_well,5,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.1020535554945773,0.2887473306439583,0.07405282838224514
multi_well,5,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.019595641782237105,0.05089563758387616,0.022977411409390393
multi_well,5,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03453507194463488,0.09049352001190442,0.030888694493700537
multi_well,5,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.03864364352816785,0.10180624482707365,0.03157847012772339
multi_well,5,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.03531914650322537,0.08096574392581293,0.026011625861313278
ornstein_uhlenbeck,6,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.025239663458740395,0.052347904459895234,0.024559269631865426
ornstein_uhlenbeck,6,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.048889981615446526,0.11296148424102181,0.040612209510794306
ornstein_uhlenbeck,6,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.058453440774740524,0.14956608915844977,0.046113788331721986
ornstein_uhlenbeck,6,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.056540395632332846,0.14635871801271705,0.04258262825850597
double_well,6,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.021758122959259538,0.048464529589317906,0.029241454437568946
double_well,6,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.053434748238273475,0.11347984124564059,0.04907857819184017
double_well,6,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.08051306766845176,0.18879779231205868,0.05978295115499429
double_well,6,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.08552982714420666,0.22741712642412076,0.06005286573962852
multi_well,6,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.021600858326509313,0.05638032612349875,0.02449099207401854
multi_well,6,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03592336296116245,0.0959447270717616,0.031630644045033365
multi_well,6,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.038040228942260036,0.09889082330091711,0.031207344490627995
multi_well,6,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.034074717439588904,0.08569880078258854,0.025678523288474874
ornstein_uhlenbeck,7,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.025291013863533277,0.053187173104204954,0.02499397103829437
ornstein_uhlenbeck,7,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.05071309448096424,0.11526877939929514,0.0416497938114587
ornstein_uhlenbeck,7,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.05982931215930626,0.15922035534909035,0.04819029301056037
ornstein_uhlenbeck,7,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.06267532536061451,0.1650274279728929,0.046535768535647816
double_well,7,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.022703402911440865,0.04541663037785271,0.028476381144589974
double_well,7,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.05577980336874795,0.11057408032935245,0.04840557041176823
double_well,7,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.08014064225067861,0.1674405537879548,0.05701714566470676
double_well,7,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.0815979811543483,0.19373119112005283,0.05672502946036092
multi_well,7,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.021087069768541012,0.05499960318425334,0.02368949408113562
multi_well,7,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03681678971431952,0.09951217125921863,0.03198427322061072
multi_well,7,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.042309854769791336,0.10555022315667831,0.032172295674755276
multi_well,7,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.03873655633484351,0.09018724081643804,0.027065774793604034
ornstein_uhlenbeck,8,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.023665229304586498,0.05168967252121015,0.024828345137317707
ornstein_uhlenbeck,8,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.045156641162104466,0.11429532674153653,0.04002331712492352
ornstein_uhlenbeck,8,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.05705447448738024,0.15206095190481317,0.04722910666356394
ornstein_uhlenbeck,8,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.05770673468137069,0.15877138529644033,0.043620641841162766
double_well,8,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.025187164675563728,0.055800642214728136,0.03195503641732884
double_well,8,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.06407573923406631,0.13629754846423436,0.05494467734520409
double_well,8,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.09497992768441046,0.22760728726682972,0.06811004986684503
double_well,8,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.10250120110589928,0.2835558152455134,0.07174501235668684
multi_well,8,diffusion_noise,0.05,2,100000,32,0.02,0.05,1,equilibrium,0.019215928968596432,0.04995235845829715,0.022453894310870547
multi_well,8,diffusion_noise,0.05,4,100000,32,0.02,0.05,1,equilibrium,0.03756469235706177,0.09952300729927838,0.03187889747434531
multi_well,8,diffusion_noise,0.05,8,100000,32,0.02,0.05,1,equilibrium,0.042259571510401175,0.10761723242640409,0.03219919421560779
multi_well,8,diffusion_noise,0.05,16,100000,32,0.02,0.05,1,equilibrium,0.03591636357770025,0.07135128004430694,0.025599676614783583
