states,replicate,chain,lag,direct_singular_values,mae,max_error,one_step_power_prediction
20,6,directed_cycle_normal,2,"[0.9666640674410089, 0.9666640674410087, 0.875843989351356, 0.8758439893513554, 0.7519405835488367, 0.7519405835488361, 0.6262546777798677, 0.6262546777798675]",9.575673587391975e-16,3.885780586188048e-15,"[0.9666640674410084, 0.966664067441008, 0.8758439893513555, 0.8758439893513549, 0.7519405835488406, 0.7519405835488356, 0.6262546777798673, 0.6262546777798668]"
20,6,directed_cycle_normal,4,"[0.9344394192815951, 0.9344394192815944, 0.7671026936828982, 0.7671026936828979, 0.565414641187765, 0.5654146411877646, 0.39219492144116563, 0.39219492144116547]",1.4918621893400541e-15,5.995204332975845e-15,"[0.9344394192815944, 0.9344394192815936, 0.7671026936828974, 0.7671026936828963, 0.565414641187771, 0.5654146411877634, 0.39219492144116547, 0.3921949214411648]"
20,6,directed_cycle_normal,8,"[0.873177028307324, 0.8731770283073229, 0.5884465426555582, 0.5884465426555578, 0.31969371646948885, 0.3196937164694888, 0.15381685640424203, 0.15381685640424203]",1.817990202823694e-15,6.938893903907228e-15,"[0.8731770283073234, 0.8731770283073218, 0.5884465426555571, 0.5884465426555554, 0.3196937164694958, 0.31969371646948724, 0.15381685640424192, 0.15381685640424142]"
20,6,directed_cycle_normal,16,"[0.7624381227636087, 0.7624381227636085, 0.3462693335632799, 0.34626933356327944, 0.10220407235007394, 0.10220407235007381, 0.023659625314083207, 0.023659625314083197]",1.6952585168983347e-15,4.427014310692812e-15,"[0.7624381227636082, 0.7624381227636055, 0.3462693335632783, 0.3462693335632764, 0.10220407235007836, 0.10220407235007292, 0.023659625314083183, 0.023659625314083024]"
20,6,directed_nonnormal,2,"[0.30881087983016253, 0.28486475888982393, 0.25887307007325755, 0.2406846925097155, 0.19198768424455454, 0.1799572521424788, 0.17729133403037456, 0.16332203523340455]",0.026541745213755553,0.03751554274259378,"[0.34274135927968014, 0.3191679858552604, 0.2963886128158513, 0.27508276245509883, 0.2151581151155039, 0.20347133195109704, 0.19357992299199447, 0.17253557819933027]"
20,6,directed_nonnormal,4,"[0.07233516743525309, 0.07010528035908652, 0.05782494684371454, 0.04756904762731979, 0.04214140334692994, 0.03190614284870764, 0.028938701238241594, 0.027068045261643272]",0.019987894169737088,0.04513647192562968,"[0.11747163936088277, 0.1018682031949037, 0.08784620980690461, 0.07567052619992833, 0.04629301450005643, 0.04140058292595352, 0.03747318658558651, 0.029768525744577213]"
20,6,directed_nonnormal,8,"[0.0040638193732459435, 0.003658793187775467, 0.0026285237763820912, 0.0020048954901478004, 0.0017148662060087856, 0.0009017885392637291, 0.0007775602804777144, 0.00071220881150832]",0.0034130878275361633,0.00973576668088736,"[0.013799586054133303, 0.010377130822158187, 0.007716956577438704, 0.0057260285353740396, 0.0021430431915024344, 0.0017140082666087541, 0.0014042397128781804, 0.0008861651250055563]"
20,6,directed_nonnormal,16,"[1.0585295514388511e-05, 7.058195097387072e-06, 3.1635882917589873e-06, 2.5955349851863343e-06, 2.3961299161751896e-06, 1.938183860914988e-06, 6.037581360667683e-07, 5.663401902338254e-07]",4.64791064047681e-05,0.00017984327975104186,"[0.00019042857526543037, 0.00010768484410018547, 5.955141881807448e-05, 3.278740278791777e-05, 4.59263412064494e-06, 2.9378243380031463e-06, 1.9718891712241947e-06, 7.852886287761133e-07]"
20,7,reversible,2,"[0.5287172777317, 0.5211191942289756, 0.49392218337418264, 0.4876052275859571, 0.4848898075540585, 0.47313116220416707, 0.4719998104132189, 0.45418652855482283]",1.3183898417423734e-16,4.440892098500626e-16,"[0.5287172777317, 0.5211191942289751, 0.4939221833741827, 0.4876052275859571, 0.48488980755405875, 0.4731311622041671, 0.4719998104132191, 0.45418652855482294]"
20,7,reversible,4,"[0.2795419597720196, 0.27156521459385663, 0.24395912322911975, 0.23775885796915283, 0.23511812546981203, 0.22385309664866582, 0.22278382103011463, 0.2062854027206809]",1.1102230246251565e-16,2.7755575615628914e-16,"[0.27954195977201957, 0.27156521459385635, 0.24395912322911975, 0.237758857969153, 0.23511812546981212, 0.22385309664866587, 0.22278382103011476, 0.20628540272068102]"
20,7,reversible,8,"[0.07814370727318143, 0.0737476657774074, 0.05951605380672085, 0.05652927454279582, 0.05528053292443829, 0.050110208879196885, 0.04963263091277813, 0.04255366737563348]",5.898059818321144e-17,1.5265566588595902e-16,"[0.07814370727318141, 0.07374766577740725, 0.059516053806720835, 0.056529274542795875, 0.05528053292443831, 0.05011020887919695, 0.049632630912778204, 0.042553667375633555]"
20,7,reversible,16,"[0.006106438986396669, 0.005438718207616171, 0.0035421606607244855, 0.003195558880334774, 0.0030559373204099064, 0.002511033033916744, 0.002463398051324056, 0.00181081460711606]",5.7462715141731735e-18,1.5612511283791264e-17,"[0.006106438986396665, 0.005438718207616165, 0.00354216066072449, 0.0031955588803347897, 0.0030559373204099077, 0.0025110330339167485, 0.0024633980513240664, 0.0018108146071160595]"
20,7,metastable_reversible,2,"[0.9864163079796249, 0.1365552974029744, 0.0779909943687393, 0.0764673360854013, 0.06867805421786213, 0.062372865392749305, 0.054926665854374494, 0.0400432664728342]",1.1102230246251565e-16,5.551115123125783e-16,"[0.9864163079796243, 0.13655529740297456, 0.07799099436873924, 0.07646733608540134, 0.06867805421786215, 0.06237286539274927, 0.054926665854374494, 0.040043266472834224]"
20,7,metastable_reversible,4,"[0.9730171326481538, 0.018647349248814792, 0.006082595202624743, 0.005847253487997741, 0.004716675131151615, 0.0038903743373020177, 0.003016938621878099, 0.0016034631898144108]",9.554531645028508e-17,6.661338147750939e-16,"[0.9730171326481531, 0.01864734924881483, 0.006082595202624717, 0.005847253487997722, 0.004716675131151612, 0.003890374337302019, 0.003016938621878109, 0.0016034631898144097]"
20,7,metastable_reversible,8,"[0.9467623404268353, 0.00034772363400728095, 3.699796439899522e-05, 3.419037335293119e-05, 2.2247024292791278e-05, 1.513501248435402e-05, 9.101918648177322e-06, 2.57109420108276e-06]",2.201443923869847e-16,1.6653345369377348e-15,"[0.9467623404268336, 0.000347723634007275, 3.699796439899322e-05, 3.419037335290153e-05, 2.224702429282408e-05, 1.5135012484338124e-05, 9.101918648179784e-06, 2.5710942010898014e-06]"
20,7,metastable_reversible,16,"[0.8963589292504988, 1.2091172564192252e-07, 1.3688493563493045e-09, 1.1689816007555014e-09, 4.94930076074119e-10, 2.290686299079955e-10, 8.284492660737766e-11, 6.610533745072132e-12]",4.0115053180638707e-16,3.1086244689504383e-15,"[0.8963589292504957, 1.2091172564722534e-07, 1.3688493696691697e-09, 1.168981630010799e-09, 4.949300898855046e-10, 2.290686029010709e-10, 8.28449230780829e-11, 6.610525390877604e-12]"
20,7,directed_cycle_normal,2,"[0.9666640674410089, 0.9666640674410087, 0.875843989351356, 0.8758439893513554, 0.7519405835488367, 0.7519405835488361, 0.6262546777798677, 0.6262546777798675]",9.575673587391975e-16,3.885780586188048e-15,"[0.9666640674410084, 0.966664067441008, 0.8758439893513555, 0.8758439893513549, 0.7519405835488406, 0.7519405835488356, 0.6262546777798673, 0.6262546777798668]"
20,7,directed_cycle_normal,4,"[0.9344394192815951, 0.9344394192815944, 0.7671026936828982, 0.7671026936828979, 0.565414641187765, 0.5654146411877646, 0.39219492144116563, 0.39219492144116547]",1.4918621893400541e-15,5.995204332975845e-15,"[0.9344394192815944, 0.9344394192815936, 0.7671026936828974, 0.7671026936828963, 0.565414641187771, 0.5654146411877634, 0.39219492144116547, 0.3921949214411648]"
20,7,directed_cycle_normal,8,"[0.873177028307324, 0.8731770283073229, 0.5884465426555582, 0.5884465426555578, 0.31969371646948885, 0.3196937164694888, 0.15381685640424203, 0.15381685640424203]",1.817990202823694e-15,6.938893903907228e-15,"[0.8731770283073234, 0.8731770283073218, 0.5884465426555571, 0.5884465426555554, 0.3196937164694958, 0.31969371646948724, 0.15381685640424192, 0.15381685640424142]"
20,7,directed_cycle_normal,16,"[0.7624381227636087, 0.7624381227636085, 0.3462693335632799, 0.34626933356327944, 0.10220407235007394, 0.10220407235007381, 0.023659625314083207, 0.023659625314083197]",1.6952585168983347e-15,4.427014310692812e-15,"[0.7624381227636082, 0.7624381227636055, 0.3462693335632783, 0.3462693335632764, 0.10220407235007836, 0.10220407235007292, 0.023659625314083183, 0.023659625314083024]"
20,7,directed_nonnormal,2,"[0.31761508582517467, 0.290377263317355, 0.2786700597657994, 0.259093779358691, 0.24628437800825184, 0.23662591649963632, 0.21581359804492847, 0.1909802125231185]",0.021369001048180444,0.03349234966933773,"[0.34169964346602166, 0.32386961298669276, 0.29861770412263483, 0.28646785817578646, 0.2697459771641617, 0.2467835531370366, 0.23472738505426433, 0.20450056762180044]"
20,7,directed_nonnormal,4,"[0.08912940956298553, 0.07595582007456275, 0.0702712760566289, 0.06409125276695551, 0.05340083004183828, 0.05203556718244673, 0.04725774119675109, 0.03855865176193203]",0.016596054080924016,0.028935706141587414,"[0.11675864634480632, 0.10489152621615017, 0.08917253321547347, 0.08206383376782252, 0.07276289219624846, 0.06090212209894057, 0.05509694529441287, 0.041820482157638575]"
20,7,directed_nonnormal,8,"[0.0061541269589033805, 0.005223253650950467, 0.004232000492304509, 0.003059311155903203, 0.0026873817869650487, 0.0025216150041186074, 0.0021234566344168373, 0.001933909411566598]",0.0031930023248452795,0.007478454537368171,"[0.013632581496271551, 0.011002232271953316, 0.007951740680064719, 0.006734472812672806, 0.005294438480762874, 0.0037090684761542647, 0.0030356733807755244, 0.0017489527278973663]"
20,7,directed_nonnormal,16,"[2.7682801975283183e-05, 2.2864630912840692e-05, 1.2441577787452751e-05, 9.836005639362653e-06, 7.3983809107701534e-06, 7.125478447791401e-06, 4.875573525601982e-06, 4.571456695659185e-06]",4.697143120504896e-05,0.00015816447627720233,"[0.0001858472782524855, 0.00012104911496601103, 6.32301798429961e-05, 4.535312406462918e-05, 2.8031078826582692e-05, 1.3757188960801319e-05, 9.215312874749101e-06, 3.058835644419639e-06]"
20,8,reversible,2,"[0.5514749842312632, 0.534499929758915, 0.5165343727847139, 0.5055030130104434, 0.502772210772277, 0.4922825884318038, 0.4816659761732148, 0.4730139424703985]",1.3877787807814457e-16,4.440892098500626e-16,"[0.5514749842312634, 0.5344999297589149, 0.5165343727847139, 0.5055030130104434, 0.5027722107722772, 0.49228258843180384, 0.48166597617321527, 0.47301394247039846]"
20,8,reversible,4,"[0.3041246582328721, 0.2856901749122851, 0.26680775826809794, 0.25553329616263665, 0.25277989592484296, 0.24234214687311673, 0.23200211260289597, 0.22374218977138938]",1.3530843112619095e-16,4.440892098500626e-16,"[0.30412465823287227, 0.28569017491228504, 0.2668077582680978, 0.25553329616263654, 0.25277989592484307, 0.24234214687311675, 0.2320021126028964, 0.22374218977138943]"
20,8,reversible,8,"[0.0924918077452613, 0.08161887604141206, 0.07118637987204779, 0.06529726544774175, 0.06389767578377442, 0.05872971615107129, 0.05382498025220679, 0.05006056748369644]",6.245004513516506e-17,2.2898349882893854e-16,"[0.09249180774526136, 0.081618876041412, 0.07118637987204773, 0.06529726544774173, 0.06389767578377449, 0.058729716151071296, 0.05382498025220702, 0.05006056748369644]"
20,8,reversible,16,"[0.00855473449998638, 0.00666164092626339, 0.005067500679287479, 0.0042637328749528525, 0.00408291297056836, 0.003449179559185409, 0.002897128499150451, 0.0025060604167897347]",8.944667923005412e-18,2.42861286636753e-17,"[0.00855473449998639, 0.006661640926263379, 0.005067500679287483, 0.0042637328749528455, 0.004082912970568361, 0.0034491795591854047, 0.0028971284991504754, 0.0025060604167897248]"
20,8,metastable_reversible,2,"[0.9875882208972622, 0.09502535715308374, 0.08032570645059038, 0.06673055159261881, 0.0595456949974392, 0.05883091524991123, 0.05027998747972208, 0.047797120612176974]",6.505213034913027e-17,1.1102230246251565e-16,"[0.9875882208972623, 0.09502535715308383, 0.0803257064505903, 0.06673055159261893, 0.05954569499743914, 0.05883091524991127, 0.050279987479722094, 0.047797120612176995]"
20,8,metastable_reversible,4,"[0.9753304940550191, 0.009029818502071124, 0.0064522191167864, 0.004452966515855179, 0.0035456897927280523, 0.0034610765891422333, 0.002528077140961023, 0.0022845647388149938]",6.131163285405528e-17,4.440892098500626e-16,"[0.9753304940550196, 0.009029818502071138, 0.006452219116786404, 0.0044529665158551755, 0.003545689792728049, 0.003461076589142242, 0.0025280771409610103, 0.0022845647388149946]"
20,8,metastable_reversible,8,"[0.951269572633608, 8.153762218035243e-05, 4.1631131531036776e-05, 1.9828910791314066e-05, 1.2571916106258661e-05, 1.1979051155901374e-05, 6.391174030650596e-06, 5.2192360458656255e-06]",9.227153410914721e-17,6.661338147750939e-16,"[0.9512695726336087, 8.153762218034627e-05, 4.163113153102392e-05, 1.9828910791327378e-05, 1.2571916106255876e-05, 1.1979051155908496e-05, 6.391174030649597e-06, 5.2192360458368255e-06]"
20,8,metastable_reversible,16,"[0.9049137998185269, 6.64838382759269e-09, 1.7331511086570823e-09, 3.931857018252644e-10, 1.580530765603635e-10, 1.4349765909013818e-10, 4.084711089842682e-11, 2.7240433145402492e-11]",1.982401131618348e-16,1.5543122344752192e-15,"[0.9049137998185285, 6.648383830824895e-09, 1.733151112553414e-09, 3.931857031704194e-10, 1.580530745827359e-10, 1.4349766659587267e-10, 4.084710549004981e-11, 2.724042490216242e-11]"
20,8,directed_cycle_normal,2,"[0.9666640674410089, 0.9666640674410087, 0.875843989351356, 0.8758439893513554, 0.7519405835488367, 0.7519405835488361, 0.6262546777798677, 0.6262546777798675]",9.575673587391975e-16,3.885780586188048e-15,"[0.9666640674410084, 0.966664067441008, 0.8758439893513555, 0.8758439893513549, 0.7519405835488406, 0.7519405835488356, 0.6262546777798673, 0.6262546777798668]"
20,8,directed_cycle_normal,4,"[0.9344394192815951, 0.9344394192815944, 0.7671026936828982, 0.7671026936828979, 0.565414641187765, 0.5654146411877646, 0.39219492144116563, 0.39219492144116547]",1.4918621893400541e-15,5.995204332975845e-15,"[0.9344394192815944, 0.9344394192815936, 0.7671026936828974, 0.7671026936828963, 0.565414641187771, 0.5654146411877634, 0.39219492144116547, 0.3921949214411648]"
20,8,directed_cycle_normal,8,"[0.873177028307324, 0.8731770283073229, 0.5884465426555582, 0.5884465426555578, 0.31969371646948885, 0.3196937164694888, 0.15381685640424203, 0.15381685640424203]",1.817990202823694e-15,6.938893903907228e-15,"[0.8731770283073234, 0.8731770283073218, 0.5884465426555571, 0.5884465426555554, 0.3196937164694958, 0.31969371646948724, 0.15381685640424192, 0.15381685640424142]"
20,8,directed_cycle_normal,16,"[0.7624381227636087, 0.7624381227636085, 0.3462693335632799, 0.34626933356327944, 0.10220407235007394, 0.10220407235007381, 0.023659625314083207, 0.023659625314083197]",1.6952585168983347e-15,4.427014310692812e-15,"[0.7624381227636082, 0.7624381227636055, 0.3462693335632783, 0.3462693335632764, 0.10220407235007836, 0.10220407235007292, 0.023659625314083183, 0.023659625314083024]"
20,8,directed_nonnormal,2,"[0.35092263903185017, 0.3180536621668739, 0.27915040536062136, 0.2604338741053326, 0.2466236114970102, 0.2164333890194764, 0.1981815163308733, 0.18510917495414753]",0.02557131706404202,0.052061595191624566,"[0.37657482795055586, 0.34176744879328835, 0.3312120005522459, 0.29502386878639625, 0.2696882640263047, 0.2284490101860595, 0.21379519258796528, 0.20296819609570577]"
20,8,directed_nonnormal,4,"[0.10074669154343315, 0.07907513288937144, 0.06748090680433577, 0.05776286615921748, 0.04719784039595165, 0.04404130714911467, 0.03602412364401839, 0.03424758773049501]",0.02507534865710276,0.0422204825054852,"[0.14180860104599077, 0.11680498905467297, 0.10970138930982097, 0.08703908315369274, 0.07273175975352184, 0.052188950254990325, 0.04570838437372516, 0.04119608862634487]"
20,8,directed_nonnormal,8,"[0.006190457522306236, 0.006026320447061331, 0.004074821568610283, 0.0029643717093127283, 0.0020109191223469146, 0.0018893458530383673, 0.0012394367576004334, 0.0011787280068346982]",0.004948606268755042,0.013919221808314737,"[0.020109679330620973, 0.013643405468062274, 0.012034394816504902, 0.007575801996235439, 0.005289908876844018, 0.0027236865287178546, 0.002089256402056203, 0.0016971177181096613]"
20,8,directed_nonnormal,16,"[3.110210584360313e-05, 2.6433464576777597e-05, 9.60900837185774e-06, 9.130781142258679e-06, 4.981981376483358e-06, 4.055044441446116e-06, 1.8431806350496916e-06, 1.6952035720257967e-06]",9.331964814590319e-05,0.0003732970969368012,"[0.00040439920278040434, 0.00018614251276595156, 0.00014482665859952008, 5.739277588616486e-05, 2.7983135925313143e-05, 7.418468306719118e-06, 4.3649923135328296e-06, 2.8802085491217436e-06]"
20,9,reversible,2,"[0.527961158620571, 0.5206176481634166, 0.5191739999785654, 0.4999140203933669, 0.4886297710438687, 0.48210466271805963, 0.4764650086670241, 0.4653571954421735]",2.0816681711721685e-16,3.885780586188048e-16,"[0.5279611586205707, 0.5206176481634168, 0.5191739999785657, 0.49991402039336685, 0.48862977104386907, 0.48210466271805963, 0.47646500866702424, 0.46535719544217374]"
20,9,reversible,4,"[0.27874298501197564, 0.27104273557920705, 0.2695416422537435, 0.24991402778585972, 0.2387590531503835, 0.23242490581449396, 0.22701890448406722, 0.21655731934980527]",2.2898349882893854e-16,3.885780586188048e-16,"[0.2787429850119754, 0.2710427355792073, 0.2695416422537438, 0.24991402778585958, 0.2387590531503839, 0.23242490581449407, 0.22701890448406747, 0.2165573193498055]"
20,9,reversible,8,"[0.07769765169338644, 0.0734641645102599, 0.07265269690884499, 0.062457021284151454, 0.05700588546126769, 0.0540213368428764, 0.05153758299314609, 0.04689707256397355]",1.0668549377257364e-16,1.942890293094024e-16,"[0.07769765169338635, 0.07346416451026008, 0.07265269690884518, 0.0624570212841514, 0.05700588546126784, 0.05402133684287643, 0.051537582993146154, 0.046897072563973644]"
20,9,reversible,16,"[0.006036925078666813, 0.005396983467190534, 0.0052784143681284925, 0.003900879507688946, 0.0032496709772231566, 0.002918304834291524, 0.0026561224607754216, 0.0021993354150706083]",1.6479873021779667e-17,3.165870343657673e-17,"[0.0060369250786667834, 0.005396983467190557, 0.005278414368128523, 0.003900879507688941, 0.0032496709772231883, 0.0029183048342915187, 0.0026561224607754277, 0.002199335415070609]"
20,9,metastable_reversible,2,"[0.9872367515855989, 0.13084919997857833, 0.10833118015161382, 0.10638732392498979, 0.0855968585366066, 0.06491310383847296, 0.0605921399520917, 0.06054382285575144]",1.1275702593849246e-16,4.440892098500626e-16,"[0.9872367515855993, 0.13084919997857822, 0.10833118015161373, 0.10638732392498973, 0.08559685853660652, 0.064913103838473, 0.060592139952091624, 0.06054382285575143]"
20,9,metastable_reversible,4,"[0.9746364036812857, 0.017121513135033975, 0.011735644593041413, 0.01131826269192074, 0.007326822191335838, 0.004213711049944383, 0.0036714074239738853, 0.003665554485988597]",1.0196921432226169e-16,6.661338147750939e-16,"[0.9746364036812863, 0.017121513135033954, 0.011735644593041389, 0.011318262691920692, 0.007326822191335828, 0.004213711049944377, 0.003671407423973858, 0.0036655544859886093]"
20,9,metastable_reversible,8,"[0.94991611938079, 0.0002931462120331443, 0.00013772535401418827, 0.0001281030703633444, 5.3682323423455666e-05, 1.775536081238747e-05, 1.3479232472817732e-05, 1.3436289689756897e-05]",1.6325734201203066e-16,1.2212453270876722e-15,"[0.9499161193807912, 0.00029314621203314017, 0.0001377253540141816, 0.00012810307036332383, 5.368232342345114e-05, 1.7755360812423347e-05, 1.3479232472810361e-05, 1.3436289689751218e-05]"
20,9,metastable_reversible,16,"[0.9023406338594596, 8.59347016261495e-08, 1.8968273151298566e-08, 1.6410396631652248e-08, 2.8817918596609757e-09, 3.15252843486252e-10, 1.8168970505758102e-10, 1.8053386174355852e-10]",2.5734572516444684e-16,1.9984014443252818e-15,"[0.9023406338594616, 8.593470162937877e-08, 1.8968273138331646e-08, 1.6410396636510694e-08, 2.881791848140011e-09, 3.1525283757933866e-10, 1.8168970805606533e-10, 1.805338806269149e-10]"
20,9,directed_cycle_normal,2,"[0.9666640674410089, 0.9666640674410087, 0.875843989351356, 0.8758439893513554, 0.7519405835488367, 0.7519405835488361, 0.6262546777798677, 0.6262546777798675]",9.575673587391975e-16,3.885780586188048e-15,"[0.9666640674410084, 0.966664067441008, 0.8758439893513555, 0.8758439893513549, 0.7519405835488406, 0.7519405835488356, 0.6262546777798673, 0.6262546777798668]"
20,9,directed_cycle_normal,4,"[0.9344394192815951, 0.9344394192815944, 0.7671026936828982, 0.7671026936828979, 0.565414641187765, 0.5654146411877646, 0.39219492144116563, 0.39219492144116547]",1.4918621893400541e-15,5.995204332975845e-15,"[0.9344394192815944, 0.9344394192815936, 0.7671026936828974, 0.7671026936828963, 0.565414641187771, 0.5654146411877634, 0.39219492144116547, 0.3921949214411648]"
20,9,directed_cycle_normal,8,"[0.873177028307324, 0.8731770283073229, 0.5884465426555582, 0.5884465426555578, 0.31969371646948885, 0.3196937164694888, 0.15381685640424203, 0.15381685640424203]",1.817990202823694e-15,6.938893903907228e-15,"[0.8731770283073234, 0.8731770283073218, 0.5884465426555571, 0.5884465426555554, 0.3196937164694958, 0.31969371646948724, 0.15381685640424192, 0.15381685640424142]"
20,9,directed_cycle_normal,16,"[0.7624381227636087, 0.7624381227636085, 0.3462693335632799, 0.34626933356327944, 0.10220407235007394, 0.10220407235007381, 0.023659625314083207, 0.023659625314083197]",1.6952585168983347e-15,4.427014310692812e-15,"[0.7624381227636082, 0.7624381227636055, 0.3462693335632783, 0.3462693335632764, 0.10220407235007836, 0.10220407235007292, 0.023659625314083183, 0.023659625314083024]"
20,9,directed_nonnormal,2,"[0.31108224286492026, 0.28488310418698415, 0.2593413325327477, 0.2558938166807253, 0.22232810874813894, 0.214899596812069, 0.19399786737822006, 0.19040353687477715]",0.017223008577892693,0.036567269243917344,"[0.32562317215644426, 0.3052634165392141, 0.29590860177666506, 0.2796815816589883, 0.23692456545853793, 0.2234315705343479, 0.20844175584185512, 0.1953390107356714]"
20,9,directed_nonnormal,4,"[0.08389572344830115, 0.07472673065807527, 0.05630028617298514, 0.04916123296096936, 0.04513630514533885, 0.039333590906667035, 0.03669443599753329, 0.03489108145671293]",0.016565089477914872,0.03126161443243581,"[0.10603045024522532, 0.09318575347719377, 0.08756190060542095, 0.07822178711927334, 0.056133249717717035, 0.04992166671144528, 0.04344796557843555, 0.03815732911519074]"
20,9,directed_nonnormal,8,"[0.004129470545758642, 0.0032074984238289997, 0.0030319187476494786, 0.0025231324832489495, 0.0021078363909077147, 0.0018601708209154539, 0.0013851661452807763, 0.001200073542341413]",0.002906666294672844,0.007112985833446563,"[0.011242456379205205, 0.00868358465111233, 0.007667086437633617, 0.006118647980132917, 0.0031509417238715794, 0.002492172807248624, 0.00188772571290492, 0.0014559817652049832]"
20,9,directed_nonnormal,16,"[1.1330013706651885e-05, 8.843404983856276e-06, 6.816529737136137e-06, 6.009895754212194e-06, 5.480231146470449e-06, 4.245048972175229e-06, 1.2122435376397727e-06, 1.1857014831329864e-06]",3.4339902046652066e-05,0.00011506281173167991,"[0.0001263928254383318, 7.540464239303364e-05, 5.878421444214535e-05, 3.7437853104784624e-05, 9.9284337472348e-06, 6.210925301189486e-06, 3.5635083671623883e-06, 2.1198829006094186e-06]"
20,10,reversible,2,"[0.5173534808275038, 0.507727667585442, 0.49747036014966134, 0.48249762900090903, 0.47303037232252015, 0.46239017192046494, 0.45515164173255307, 0.44884908237583776]",1.249000902703301e-16,3.3306690738754696e-16,"[0.517353480827504, 0.5077276675854423, 0.4974703601496614, 0.48249762900090915, 0.47303037232252004, 0.46239017192046505, 0.455151641732553, 0.44884908237583776]"
20,10,reversible,4,"[0.2676546241243342, 0.257787384431753, 0.24747675922743376, 0.23280396199149875, 0.22375773313958203, 0.2138046710886371, 0.20716301697183834, 0.20146549874963166]",1.734723475976807e-16,4.440892098500626e-16,"[0.26765462412433455, 0.2577873844317534, 0.2474767592274338, 0.23280396199149894, 0.22375773313958192, 0.21380467108863724, 0.20716301697183828, 0.2014654987496316]"
20,10,reversible,8,"[0.07163899781513866, 0.0664543355721644, 0.06124474635771323, 0.05419768471893919, 0.05006752313976439, 0.04571243737932031, 0.04291651560087418, 0.04058834718643779]",7.45931094670027e-17,2.220446049250313e-16,"[0.0716389978151388, 0.06645433557216462, 0.06124474635771325, 0.054197684718939286, 0.050067523139764356, 0.045712437379320355, 0.04291651560087416, 0.04058834718643781]"
20,10,reversible,16,"[0.0051321460079574496, 0.004416178716337852, 0.003750918956420631, 0.0029373890288935433, 0.0025067568733508454, 0.002089626931158289, 0.0018418273113200731, 0.0016474139273268172]",5.204170427930421e-18,1.214306433183765e-17,"[0.005132146007957462, 0.004416178716337864, 0.003750918956420631, 0.002937389028893545, 0.0025067568733508393, 0.002089626931158285, 0.0018418273113200753, 0.0016474139273268142]"
20,10,metastable_reversible,2,"[0.9866482154632974, 0.1381518831805344, 0.08985144173658065, 0.08853782218818827, 0.08057247262696625, 0.06493957954566416, 0.05343017307608681, 0.0433715820739127]",4.7704895589362195e-17,1.1102230246251565e-16,"[0.9866482154632975, 0.1381518831805344, 0.08985144173658072, 0.08853782218818818, 0.0805724726269663, 0.06493957954566416, 0.05343017307608682, 0.043371582073912666]"
20,10,metastable_reversible,4,"[0.9734747010769096, 0.019085942826328053, 0.008073281582142154, 0.007838945957827222, 0.006491923345223215, 0.004217148991567625, 0.002854783394940575, 0.0018810941315941573]",1.3362791775883842e-17,2.7755575615628914e-17,"[0.9734747010769096, 0.019085942826328025, 0.008073281582142159, 0.007838945957827225, 0.006491923345223234, 0.004217148991567644, 0.002854783394940593, 0.0018810941315941427]"
20,10,metastable_reversible,8,"[0.9476529936367776, 0.00036427321356988213, 6.517787550458509e-05, 6.144907372974995e-05, 4.2145068720241205e-05, 1.778434561709648e-05, 8.149788232019497e-06, 3.5385151319104584e-06]",1.3860714799971362e-16,9.992007221626409e-16,"[0.9476529936367786, 0.0003642732135698621, 6.51778755045558e-05, 6.144907372973579e-05, 4.2145068720254426e-05, 1.778434561708e-05, 8.149788232028537e-06, 3.538515131917922e-06]"
20,10,metastable_reversible,16,"[0.898046196348747, 1.3269497412278706e-07, 4.24815545169369e-09, 3.77598868919225e-09, 1.776206853036081e-09, 3.1628294230621996e-10, 6.641904045873028e-11, 1.2521088332921083e-11]",1.4919881373868513e-16,1.1102230246251565e-15,"[0.8980461963487482, 1.326949741245144e-07, 4.248155455287376e-09, 3.775988662242506e-09, 1.7762068174349682e-09, 3.1628294902775256e-10, 6.641904822691082e-11, 1.2521089338812109e-11]"
20,10,directed_cycle_normal,2,"[0.9666640674410089, 0.9666640674410087, 0.875843989351356, 0.8758439893513554, 0.7519405835488367, 0.7519405835488361, 0.6262546777798677, 0.6262546777798675]",9.575673587391975e-16,3.885780586188048e-15,"[0.9666640674410084, 0.966664067441008, 0.8758439893513555, 0.8758439893513549, 0.7519405835488406, 0.7519405835488356, 0.6262546777798673, 0.6262546777798668]"
20,10,directed_cycle_normal,4,"[0.9344394192815951, 0.9344394192815944, 0.7671026936828982, 0.7671026936828979, 0.565414641187765, 0.5654146411877646, 0.39219492144116563, 0.39219492144116547]",1.4918621893400541e-15,5.995204332975845e-15,"[0.9344394192815944, 0.9344394192815936, 0.7671026936828974, 0.7671026936828963, 0.565414641187771, 0.5654146411877634, 0.39219492144116547, 0.3921949214411648]"
20,10,directed_cycle_normal,8,"[0.873177028307324, 0.8731770283073229, 0.5884465426555582, 0.5884465426555578, 0.31969371646948885, 0.3196937164694888, 0.15381685640424203, 0.15381685640424203]",1.817990202823694e-15,6.938893903907228e-15,"[0.8731770283073234, 0.8731770283073218, 0.5884465426555571, 0.5884465426555554, 0.3196937164694958, 0.31969371646948724, 0.15381685640424192, 0.15381685640424142]"
